,word,num_phones,prob,num_sylls_est,surprisal,lexicon,num_homophones,neighborhood_size,mode
10569,omo,3,-4.451454886715457,2,4.451454886715457,1,0,14,anti_homophones_plus
10570,tetRije,7,-5.575388572500986,3,5.575388572500986,1,0,2,anti_homophones_plus
10571,Satuj,5,-4.5959020900504255,2,4.5959020900504255,1,1,4,anti_homophones_plus
10572,tni,3,-8.667628722397668,1,8.667628722397668,1,0,13,anti_homophones_plus
10573,pen5fo,6,-7.3412219846880005,3,7.3412219846880005,1,0,0,anti_homophones_plus
10574,kResifeR2,9,-9.81415908501121,4,9.81415908501121,1,0,0,anti_homophones_plus
10575,lyti,4,-5.373151076410504,2,5.373151076410504,1,1,6,anti_homophones_plus
10576,baNa,4,-5.401817846629356,2,5.401817846629356,1,0,4,anti_homophones_plus
10577,pRopylveR@,10,-7.219002293428631,4,7.219002293428631,1,0,0,anti_homophones_plus
10578,manyR,5,-5.141289201119649,2,5.141289201119649,1,1,5,anti_homophones_plus
10579,5taj,4,-5.842587344656283,2,5.842587344656283,1,0,2,anti_homophones_plus
10580,ipogRamize,10,-7.441580634843807,5,7.441580634843807,1,0,0,anti_homophones_plus
10581,l@s@,4,-5.73822636298156,2,5.73822636298156,1,0,4,anti_homophones_plus
10582,dRakylt,7,-8.017498832990606,2,8.017498832990606,1,0,0,anti_homophones_plus
10583,fORs°m@,7,-5.169835706730906,3,5.169835706730906,1,1,3,anti_homophones_plus
10584,5paval8able,11,-10.139243449954876,5,10.139243449954876,1,0,0,anti_homophones_plus
10585,pus5,4,-4.860612447878932,2,4.860612447878932,1,0,7,anti_homophones_plus
10586,buRe,4,-4.134773014872861,2,4.134773014872861,1,2,21,anti_homophones_plus
10587,5wER,4,-11.809385498439926,2,11.809385498439926,1,0,12,anti_homophones_plus
10588,pERsj§,6,-4.198380284243794,2,4.198380284243794,1,1,5,anti_homophones_plus
10589,gaZ,3,-4.4671740768818875,1,4.4671740768818875,1,1,30,anti_homophones_plus
10590,s5dekaj,7,-8.139580590095328,3,8.139580590095328,1,0,0,anti_homophones_plus
10591,kyltikyltin,11,-9.285788725801963,4,9.285788725801963,1,0,0,anti_homophones_plus
10592,ORministitasj§,14,-10.938405343864163,6,10.938405343864163,1,0,0,anti_homophones_plus
10593,k§Z°lyRastik,12,-10.350299989766034,5,10.350299989766034,1,0,0,anti_homophones_plus
10594,flije,5,-5.049205733677507,2,5.049205733677507,1,0,8,anti_homophones_plus
10595,Rupje,5,-5.677157505790932,2,5.677157505790932,1,1,3,anti_homophones_plus
10596,pozisj5,7,-5.303672812446671,3,5.303672812446671,1,1,1,anti_homophones_plus
10597,Eski,4,-4.423150711299538,2,4.423150711299538,1,2,7,anti_homophones_plus
10598,koSOte,6,-6.149898055278808,3,6.149898055278808,1,0,1,anti_homophones_plus
10599,anOid,5,-6.736375564715959,3,6.736375564715959,1,0,4,anti_homophones_plus
10600,t@kEs°negR5p9R,14,-14.505866072350557,6,14.505866072350557,1,0,0,anti_homophones_plus
10601,metaj,5,-5.134837569358092,2,5.134837569358092,1,0,5,anti_homophones_plus
10602,lOte,4,-5.956209627944262,2,5.956209627944262,1,1,10,anti_homophones_plus
10603,pRoSim@t9R,10,-7.799076584392016,4,7.799076584392016,1,0,0,anti_homophones_plus
10604,fwa,3,-4.002232087441937,1,4.002232087441937,1,2,21,anti_homophones_plus
10605,fEldZ,5,-5.356899509307801,1,5.356899509307801,1,0,3,anti_homophones_plus
10606,5tEgzostik,10,-8.26253074759141,4,8.26253074759141,1,0,0,anti_homophones_plus
10607,selj5,5,-5.2106604518177395,2,5.2106604518177395,1,0,1,anti_homophones_plus
10608,fRemyluzi,9,-9.250313570730121,4,9.250313570730121,1,0,0,anti_homophones_plus
10609,as@t°f9jyR,10,-9.998348582359107,5,9.998348582359107,1,0,0,anti_homophones_plus
10610,pusi,4,-4.892046033672159,2,4.892046033672159,1,0,7,anti_homophones_plus
10611,katomi,6,-5.5331483894132845,3,5.5331483894132845,1,1,1,anti_homophones_plus
10612,papito,6,-5.7779768954182,3,5.7779768954182,1,0,5,anti_homophones_plus
10613,vERgOt°m@,9,-7.048427029531107,4,7.048427029531107,1,0,0,anti_homophones_plus
10614,sola,4,-4.82044097404378,2,4.82044097404378,1,1,11,anti_homophones_plus
10615,neonizm,7,-6.172872236746556,3,6.172872236746556,1,0,2,anti_homophones_plus
10616,Z°nuvotRakR,11,-11.23835421634282,4,11.23835421634282,1,0,0,anti_homophones_plus
10617,flamabilitERfo,14,-12.520925757346014,6,12.520925757346014,1,0,0,anti_homophones_plus
10618,analifuRnwa,11,-9.68717177590039,5,9.68717177590039,1,0,0,anti_homophones_plus
10619,kwanipeRj9R,11,-11.802965433650732,4,11.802965433650732,1,0,0,anti_homophones_plus
10620,Reasj§,6,-4.095210554585994,3,4.095210554585994,1,2,15,anti_homophones_plus
10621,salme,5,-5.093092372454433,2,5.093092372454433,1,1,3,anti_homophones_plus
10622,Zav°lE,6,-6.606013999106632,3,6.606013999106632,1,0,0,anti_homophones_plus
10623,sapjolonabl,11,-9.891175557056432,4,9.891175557056432,1,0,0,anti_homophones_plus
10624,aRgulOn°m@,10,-7.3822692621082036,5,7.3822692621082036,1,0,0,anti_homophones_plus
10625,RysinEt,7,-7.448410951057039,3,7.448410951057039,1,0,0,anti_homophones_plus
10626,kaR@buly,8,-8.611307440765149,4,8.611307440765149,1,0,0,anti_homophones_plus
10627,mutOn,5,-4.790507421659431,2,4.790507421659431,1,2,1,anti_homophones_plus
10628,epERsone,8,-6.448151556938935,4,6.448151556938935,1,0,0,anti_homophones_plus
10629,SaktyR,6,-7.268621240232527,2,7.268621240232527,1,0,2,anti_homophones_plus
10630,vERZene,7,-6.818850420105771,3,6.818850420105771,1,0,0,anti_homophones_plus
10631,bj5vERs,7,-6.617341447216241,2,6.617341447216241,1,0,1,anti_homophones_plus
10632,RegylER,7,-4.903040970540034,3,4.903040970540034,1,0,1,anti_homophones_plus
10633,EsElylER,8,-6.949972840862554,4,6.949972840862554,1,0,0,anti_homophones_plus
10634,miRaZ,5,-4.973156383821671,2,4.973156383821671,1,1,6,anti_homophones_plus
10635,ganiS,5,-6.676855873993537,2,6.676855873993537,1,0,1,anti_homophones_plus
10636,tR@zgREf§t,10,-9.265866283603378,3,9.265866283603378,1,0,0,anti_homophones_plus
10637,gaZa,4,-5.969014098066709,2,5.969014098066709,1,0,4,anti_homophones_plus
10638,bav9gle,7,-5.603048307745504,3,5.603048307745504,1,1,0,anti_homophones_plus
10639,njal,4,-5.19347617018896,1,5.19347617018896,1,0,7,anti_homophones_plus
10640,nwaz°Rize,9,-8.161541235650835,4,8.161541235650835,1,0,0,anti_homophones_plus
10641,kik,3,-4.925649877001483,1,4.925649877001483,1,0,30,anti_homophones_plus
10642,Ost@,4,-4.924299880543902,2,4.924299880543902,1,1,7,anti_homophones_plus
10643,em§tREn2z,9,-9.271306672866594,4,9.271306672866594,1,0,0,anti_homophones_plus
10644,R@flue,6,-5.223846497264593,3,5.223846497264593,1,0,1,anti_homophones_plus
10645,RoN§,4,-4.868438380459195,2,4.868438380459195,1,0,3,anti_homophones_plus
10646,puRbe,5,-5.499210805336689,2,5.499210805336689,1,0,6,anti_homophones_plus
10647,fEsot@,6,-6.905005484593265,3,6.905005484593265,1,0,1,anti_homophones_plus
10648,kotEZ,5,-7.808545114444408,2,7.808545114444408,1,0,2,anti_homophones_plus
10649,valOm,5,-5.529230176258313,2,5.529230176258313,1,0,3,anti_homophones_plus
10650,dOlOZist,8,-5.893555386169431,3,5.893555386169431,1,0,0,anti_homophones_plus
10651,eman,4,-5.251742227885908,2,5.251742227885908,1,1,10,anti_homophones_plus
10652,veRikliN,8,-8.624151401705184,3,8.624151401705184,1,0,0,anti_homophones_plus
10653,peniblaZjoziR@,14,-15.703387126397027,6,15.703387126397027,1,0,0,anti_homophones_plus
10654,n§SalEn,7,-6.219301281525172,3,6.219301281525172,1,0,0,anti_homophones_plus
10655,s@sje,5,-4.977378239743618,2,4.977378239743618,1,0,5,anti_homophones_plus
10656,fORmEdsinaZ,11,-8.545697780228815,4,8.545697780228815,1,0,0,anti_homophones_plus
10657,telidalEt,9,-9.297743033095186,4,9.297743033095186,1,0,0,anti_homophones_plus
10658,dikylinER,9,-8.304305911713582,4,8.304305911713582,1,0,0,anti_homophones_plus
10659,b§de,4,-4.603190683942483,2,4.603190683942483,1,1,9,anti_homophones_plus
10660,ReSofm@,7,-5.706522565146487,3,5.706522565146487,1,0,0,anti_homophones_plus
10661,ope,3,-4.09157178289988,2,4.09157178289988,1,1,28,anti_homophones_plus
10662,magly@,6,-6.98717843394011,3,6.98717843394011,1,0,1,anti_homophones_plus
10663,genetistigRafiS,15,-13.374375838110454,6,13.374375838110454,1,0,0,anti_homophones_plus
10664,5pRevOlt,8,-6.602257207110937,3,6.602257207110937,1,0,0,anti_homophones_plus
10665,fede,4,-4.170847443443079,2,4.170847443443079,1,1,14,anti_homophones_plus
10666,aRde,4,-4.139602847590951,2,4.139602847590951,1,1,20,anti_homophones_plus
10667,atRin,5,-5.310826853855502,2,5.310826853855502,1,0,5,anti_homophones_plus
10668,gaz,3,-4.423108028034262,1,4.423108028034262,1,0,28,anti_homophones_plus
10669,EkskROS,7,-6.4768187882300685,2,6.4768187882300685,1,0,0,anti_homophones_plus
10670,@dOk,4,-4.683779639148229,2,4.683779639148229,1,0,8,anti_homophones_plus
10671,neokozaizm,10,-8.988224371028185,5,8.988224371028185,1,0,0,anti_homophones_plus
10672,Zenizm,6,-5.159515843189095,2,5.159515843189095,1,0,2,anti_homophones_plus
10673,mitiz,5,-6.126618353260117,2,6.126618353260117,1,0,4,anti_homophones_plus
10674,si1l,4,-13.030968001263634,1,13.030968001263634,1,0,4,anti_homophones_plus
10675,ne@tiRat9R,10,-8.119984768294392,5,8.119984768294392,1,0,0,anti_homophones_plus
10676,medite,6,-4.292276109469821,3,4.292276109469821,1,2,10,anti_homophones_plus
10677,bR@S,4,-4.833328363365565,1,4.833328363365565,1,0,7,anti_homophones_plus
10678,paRfas,6,-6.377069416937877,2,6.377069416937877,1,0,2,anti_homophones_plus
10679,disipj@se,9,-9.118367029265912,4,9.118367029265912,1,0,0,anti_homophones_plus
10680,liN°m@,6,-4.751599380672244,3,4.751599380672244,1,1,4,anti_homophones_plus
10681,oblEt,5,-5.498005903765934,2,5.498005903765934,1,0,2,anti_homophones_plus
10682,monotik,7,-5.442173712137278,3,5.442173712137278,1,0,1,anti_homophones_plus
10683,imatif,6,-5.071251305596033,3,5.071251305596033,1,0,2,anti_homophones_plus
10684,anuk,4,-5.666952020135148,2,5.666952020135148,1,0,5,anti_homophones_plus
10685,t@Zite,6,-6.308741378681143,3,6.308741378681143,1,0,1,anti_homophones_plus
10686,fORmask,7,-5.953048288135737,2,5.953048288135737,1,0,1,anti_homophones_plus
10687,dekatalite,10,-6.977738350725113,5,6.977738350725113,1,0,0,anti_homophones_plus
10688,k§t@tERaZyste,13,-11.896151007790444,6,11.896151007790444,1,0,0,anti_homophones_plus
10689,sfORmatik,9,-8.167774676980804,3,8.167774676980804,1,0,0,anti_homophones_plus
10690,maRifikasj§,11,-6.851920310250745,5,6.851920310250745,1,0,0,anti_homophones_plus
10691,eRativ@se,9,-9.612123135660102,5,9.612123135660102,1,0,0,anti_homophones_plus
10692,metik°m@,8,-4.99874324061749,4,4.99874324061749,1,1,5,anti_homophones_plus
10693,baljenitEn9R,12,-11.088989280079986,5,11.088989280079986,1,0,0,anti_homophones_plus
10694,sopoloZik,9,-7.082964083444202,4,7.082964083444202,1,0,0,anti_homophones_plus
10695,@tR°ve,6,-5.667240613821926,3,5.667240613821926,1,0,1,anti_homophones_plus
10696,2R2z°m@,7,-4.842914579026774,4,4.842914579026774,1,0,5,anti_homophones_plus
10697,l@d°m@,6,-5.638949832347969,3,5.638949832347969,1,1,4,anti_homophones_plus
10698,pROSEt,6,-5.804146264010397,2,5.804146264010397,1,0,2,anti_homophones_plus
10699,pRuvRavaZ,9,-10.411752619871855,3,10.411752619871855,1,0,0,anti_homophones_plus
10700,pyZiR,5,-5.247082605517224,2,5.247082605517224,1,0,1,anti_homophones_plus
10701,R°sikje,7,-6.380406479015961,3,6.380406479015961,1,0,1,anti_homophones_plus
10702,dezilisid@ti,12,-11.301205825613744,6,11.301205825613744,1,0,0,anti_homophones_plus
10703,alte,4,-4.0209345953045075,2,4.0209345953045075,1,1,17,anti_homophones_plus
10704,ep5glad,7,-7.275333702042724,3,7.275333702042724,1,0,0,anti_homophones_plus
10705,d@tal,5,-5.225786187890168,2,5.225786187890168,1,1,5,anti_homophones_plus
10706,fRufRetalite,12,-9.541934450359054,5,9.541934450359054,1,0,0,anti_homophones_plus
10707,dyp,3,-4.617133876286101,1,4.617133876286101,1,1,6,anti_homophones_plus
10708,teleta,6,-6.571262680976313,3,6.571262680976313,1,0,1,anti_homophones_plus
10709,gRafo,5,-5.15153181157779,2,5.15153181157779,1,1,4,anti_homophones_plus
10710,Z@vwaz,6,-8.055811208924835,2,8.055811208924835,1,0,0,anti_homophones_plus
10711,kR2tan,6,-6.949743114459031,2,6.949743114459031,1,0,0,anti_homophones_plus
10712,Rediby,6,-6.822694956780371,3,6.822694956780371,1,0,0,anti_homophones_plus
10713,ytity,5,-7.4281414947404585,3,7.4281414947404585,1,0,2,anti_homophones_plus
10714,paRaS9R,7,-5.39826073490533,3,5.39826073490533,1,0,5,anti_homophones_plus
10715,fleSi,5,-5.264396803553125,2,5.264396803553125,1,1,1,anti_homophones_plus
10716,Zeos5pleZitik,13,-11.61504651779075,6,11.61504651779075,1,0,0,anti_homophones_plus
10717,mylERaj,7,-7.791940097266001,3,7.791940097266001,1,0,0,anti_homophones_plus
10718,bidujaR,7,-6.004466296049166,3,6.004466296049166,1,0,1,anti_homophones_plus
10719,tatik,5,-4.571196495268788,2,4.571196495268788,1,1,20,anti_homophones_plus
10720,aj9R,4,-4.367513502403356,2,4.367513502403356,1,0,11,anti_homophones_plus
10721,bilite,6,-4.005661024634767,3,4.005661024634767,1,1,16,anti_homophones_plus
10722,ZilbeiR,7,-10.908236310259577,3,10.908236310259577,1,0,0,anti_homophones_plus
10723,ekRy,4,-5.601901825661318,2,5.601901825661318,1,0,4,anti_homophones_plus
10724,R§fl§dR,7,-8.71880473156154,2,8.71880473156154,1,0,0,anti_homophones_plus
10725,apOdOl,6,-6.678070469325836,3,6.678070469325836,1,0,1,anti_homophones_plus
10726,bydZE,5,-5.557466837672992,2,5.557466837672992,1,0,1,anti_homophones_plus
10727,devERgON,8,-7.015655467184463,3,7.015655467184463,1,0,0,anti_homophones_plus
10728,m2n8izabl2m@,12,-8.5890661069976,5,8.5890661069976,1,0,0,anti_homophones_plus
10729,makzEn,6,-5.048756226512224,2,5.048756226512224,1,1,0,anti_homophones_plus
10730,sypOR,5,-4.801462777001083,2,4.801462777001083,1,0,2,anti_homophones_plus
10731,5pos°m@,7,-6.141449879890569,4,6.141449879890569,1,0,3,anti_homophones_plus
10732,vol§baRijone,12,-10.189280600528303,6,10.189280600528303,1,0,0,anti_homophones_plus
10733,tetRaviRt,9,-9.087564721187004,3,9.087564721187004,1,0,0,anti_homophones_plus
10734,dekRute,7,-6.022763638101044,3,6.022763638101044,1,0,2,anti_homophones_plus
10735,dotOk§dyle,10,-9.666289382118807,5,9.666289382118807,1,0,0,anti_homophones_plus
10736,folatisj§,9,-8.234801915834135,4,8.234801915834135,1,0,0,anti_homophones_plus
10737,ataklastRalyS,13,-12.898057290785092,5,12.898057290785092,1,0,0,anti_homophones_plus
10738,f9jaZ,5,-4.761026015608741,2,4.761026015608741,1,1,1,anti_homophones_plus
10739,gop,3,-4.6428302641881425,1,4.6428302641881425,1,0,4,anti_homophones_plus
10740,@tifje,6,-4.521572729157873,3,4.521572729157873,1,1,2,anti_homophones_plus
10741,balE,4,-4.693821135063241,2,4.693821135063241,1,1,16,anti_homophones_plus
10742,mERd,4,-5.042146818560196,1,5.042146818560196,1,0,7,anti_homophones_plus
10743,fORmje,6,-5.482136010329566,2,5.482136010329566,1,0,2,anti_homophones_plus
10744,pOstjoloZisj§,13,-10.107658358794291,5,10.107658358794291,1,0,0,anti_homophones_plus
10745,5defuja,7,-8.729368411818795,4,8.729368411818795,1,0,0,anti_homophones_plus
10746,RepaRaf9R,9,-7.837109218104091,4,7.837109218104091,1,0,0,anti_homophones_plus
10747,@binanaliz@,11,-10.459187071419297,6,10.459187071419297,1,0,0,anti_homophones_plus
10748,@v°ny,5,-5.350837923589475,3,5.350837923589475,1,0,3,anti_homophones_plus
10749,R2t8e,5,-4.774008293557196,2,4.774008293557196,1,1,1,anti_homophones_plus
10750,sigyR°Ri,8,-7.271140068537391,4,7.271140068537391,1,0,0,anti_homophones_plus
10751,dokys,5,-5.212779454204296,2,5.212779454204296,1,1,4,anti_homophones_plus
10752,veRite,6,-4.858216303633022,3,4.858216303633022,1,0,8,anti_homophones_plus
10753,mylt@dR,7,-7.61722903032951,2,7.61722903032951,1,0,0,anti_homophones_plus
10754,kapi,4,-3.9847408648138725,2,3.9847408648138725,1,1,25,anti_homophones_plus
10755,pedje,5,-4.639574812149767,2,4.639574812149767,1,1,4,anti_homophones_plus
10756,syZetisfatik,12,-9.923932353755022,5,9.923932353755022,1,0,0,anti_homophones_plus
10757,walabR,6,-7.646059524541051,2,7.646059524541051,1,0,0,anti_homophones_plus
10758,s5divisite,10,-7.656025885220346,5,7.656025885220346,1,0,0,anti_homophones_plus
10759,notimotoRe,10,-10.921777291461048,5,10.921777291461048,1,0,0,anti_homophones_plus
10760,maNakolize,10,-10.799517366033793,5,10.799517366033793,1,0,0,anti_homophones_plus
10761,pRydinasj§,10,-6.483784290967705,4,6.483784290967705,1,0,0,anti_homophones_plus
10762,beemOnOs,8,-9.395769594850892,4,9.395769594850892,1,0,0,anti_homophones_plus
10763,tEks,4,-4.846755192629528,1,4.846755192629528,1,0,6,anti_homophones_plus
10764,kaRbo,5,-5.110506850425335,2,5.110506850425335,1,0,8,anti_homophones_plus
10765,5t@sjonabl,10,-7.1088634065594665,4,7.1088634065594665,1,0,0,anti_homophones_plus
10766,tospEktRijonik,14,-11.557259890243188,5,11.557259890243188,1,0,0,anti_homophones_plus
10767,selysj§,7,-5.352372598973572,3,5.352372598973572,1,0,4,anti_homophones_plus
10768,lyky,4,-5.834140014142994,2,5.834140014142994,1,0,3,anti_homophones_plus
10769,malv,4,-5.096705812933364,1,5.096705812933364,1,0,8,anti_homophones_plus
10770,busOt°nas,9,-10.239997016097876,4,10.239997016097876,1,0,0,anti_homophones_plus
10771,sukuligad,9,-8.86556079673305,4,8.86556079673305,1,0,0,anti_homophones_plus
10772,asEl°m@t°Ri,11,-9.62141419075745,6,9.62141419075745,1,0,0,anti_homophones_plus
10773,galenOl,7,-7.6194309951752475,3,7.6194309951752475,1,0,0,anti_homophones_plus
10774,atuj,4,-4.7436357507938,2,4.7436357507938,1,0,5,anti_homophones_plus
10775,satRuj°m@,9,-7.924626630107736,4,7.924626630107736,1,0,0,anti_homophones_plus
10776,bugOne,6,-7.079750655908293,3,7.079750655908293,1,0,1,anti_homophones_plus
10777,Soze,4,-4.781998631841946,2,4.781998631841946,1,0,11,anti_homophones_plus
10778,sikaRde,7,-7.033231017664114,3,7.033231017664114,1,0,0,anti_homophones_plus
10779,palj§,5,-5.570067771276517,2,5.570067771276517,1,0,8,anti_homophones_plus
10780,waz,3,-4.423138068518006,1,4.423138068518006,1,0,20,anti_homophones_plus
10781,p@t°REl,7,-6.832354401728094,3,6.832354401728094,1,0,0,anti_homophones_plus
10782,k§sekstRi,9,-7.80447373706313,3,7.80447373706313,1,0,0,anti_homophones_plus
10783,pal@s,5,-4.957083342925378,2,4.957083342925378,1,0,6,anti_homophones_plus
10784,@tRak°t9l,9,-9.527841180638152,4,9.527841180638152,1,0,0,anti_homophones_plus
10785,mOg,3,-4.940867494796603,1,4.940867494796603,1,0,18,anti_homophones_plus
10786,bERZ°m@,7,-5.207909949336149,3,5.207909949336149,1,1,2,anti_homophones_plus
10787,glastilkovR,11,-12.785638946417007,3,12.785638946417007,1,0,0,anti_homophones_plus
10788,@pomORfoz,9,-8.519976084693301,4,8.519976084693301,1,0,0,anti_homophones_plus
10789,OpstRaZ,7,-6.032763287328238,2,6.032763287328238,1,0,0,anti_homophones_plus
10790,dekRwas°m@,10,-7.0251409328503645,4,7.0251409328503645,1,0,0,anti_homophones_plus
10791,kavaSa,6,-6.330707523403183,3,6.330707523403183,1,0,0,anti_homophones_plus
10792,m82sliG,7,-5.811070494722943,2,5.811070494722943,1,0,1,anti_homophones_plus
10793,kedina,6,-7.901946105022578,3,7.901946105022578,1,0,0,anti_homophones_plus
10794,mER,3,-3.652393927474369,1,3.652393927474369,1,2,47,anti_homophones_plus
10795,klone,5,-4.733912582558664,2,4.733912582558664,1,1,7,anti_homophones_plus
10796,pRosin8izis,11,-10.806373373970091,4,10.806373373970091,1,0,0,anti_homophones_plus
10797,@Zolite,7,-5.503316699181787,4,5.503316699181787,1,0,0,anti_homophones_plus
10798,tl9R,4,-10.882040409001709,1,10.882040409001709,1,0,9,anti_homophones_plus
10799,dekRimetovOk,12,-10.045189175505982,5,10.045189175505982,1,0,0,anti_homophones_plus
10800,dinak9j,7,-7.594599391468332,3,7.594599391468332,1,0,0,anti_homophones_plus
10801,oblist,6,-5.095305190821154,2,5.095305190821154,1,0,3,anti_homophones_plus
10802,maSizm,6,-4.757161765566277,2,4.757161765566277,1,1,7,anti_homophones_plus
10803,demaN,5,-6.695443268988811,2,6.695443268988811,1,0,2,anti_homophones_plus
10804,silenist,8,-7.700683500970208,3,7.700683500970208,1,0,0,anti_homophones_plus
10805,tebRik,6,-6.150169905896842,2,6.150169905896842,1,0,3,anti_homophones_plus
10806,adEl,4,-5.472513787251236,2,5.472513787251236,1,0,12,anti_homophones_plus
10807,tRijam,6,-6.432164575962052,2,6.432164575962052,1,0,6,anti_homophones_plus
10808,akwaz°le,8,-6.984087832843396,4,6.984087832843396,1,0,1,anti_homophones_plus
10809,kasjo,5,-6.129392673656734,2,6.129392673656734,1,1,8,anti_homophones_plus
10810,depatwaRde,10,-9.016021165244894,4,9.016021165244894,1,0,0,anti_homophones_plus
10811,@fwiREsk,8,-9.426005527093269,3,9.426005527093269,1,0,0,anti_homophones_plus
10812,RegR°naS,8,-8.631418819588736,3,8.631418819588736,1,0,0,anti_homophones_plus
10813,gaRd2z,6,-6.076942321954537,2,6.076942321954537,1,0,0,anti_homophones_plus
10814,afEkste,7,-6.1845595612134865,3,6.1845595612134865,1,0,1,anti_homophones_plus
10815,fymEksist@,10,-10.500054733828314,4,10.500054733828314,1,0,0,anti_homophones_plus
10816,gRiR,4,-4.198834372084572,1,4.198834372084572,1,0,15,anti_homophones_plus
10817,dekap,5,-5.318519439890824,2,5.318519439890824,1,0,7,anti_homophones_plus
10818,5faj@s,6,-5.439331770323844,3,5.439331770323844,1,0,1,anti_homophones_plus
10819,5tij§,5,-5.107314586007791,3,5.107314586007791,1,0,5,anti_homophones_plus
10820,taobaskE,8,-10.205271643747665,4,10.205271643747665,1,0,0,anti_homophones_plus
10821,Rid,3,-4.3250722718905905,1,4.3250722718905905,1,1,24,anti_homophones_plus
10822,sam@,4,-4.097539675231186,2,4.097539675231186,1,1,16,anti_homophones_plus
10823,monyk,5,-5.793488777756676,2,5.793488777756676,1,0,1,anti_homophones_plus
10824,pResEptaZe,10,-7.914751374074624,4,7.914751374074624,1,0,0,anti_homophones_plus
10825,otodite,7,-5.4923186289694,4,5.4923186289694,1,0,0,anti_homophones_plus
10826,dyRsibuj@,9,-8.667467056298547,4,8.667467056298547,1,0,0,anti_homophones_plus
10827,Ryd@,4,-4.698389324374179,2,4.698389324374179,1,0,7,anti_homophones_plus
10828,5paRadav,8,-8.608990509014927,4,8.608990509014927,1,0,0,anti_homophones_plus
10829,foRe,4,-4.751791994537689,2,4.751791994537689,1,0,14,anti_homophones_plus
10830,R5siNal,7,-7.307886535923059,3,7.307886535923059,1,0,0,anti_homophones_plus
10831,@tyl,4,-5.64497812889532,2,5.64497812889532,1,0,9,anti_homophones_plus
10832,kaN,3,-4.205852760211604,1,4.205852760211604,1,1,25,anti_homophones_plus
10833,SiR°vabl,8,-7.397380999870173,3,7.397380999870173,1,0,0,anti_homophones_plus
10834,kREjoz,6,-6.46911336319049,2,6.46911336319049,1,0,0,anti_homophones_plus
10835,sulot@,6,-6.837150515020482,3,6.837150515020482,1,0,0,anti_homophones_plus
10836,d§,2,-4.57852075579323,1,4.57852075579323,1,0,21,anti_homophones_plus
10837,splwam@,7,-6.047657831242119,2,6.047657831242119,1,0,0,anti_homophones_plus
10838,sanit,5,-5.999772628960927,2,5.999772628960927,1,0,1,anti_homophones_plus
10839,kloReopat,9,-8.61568278671258,4,8.61568278671258,1,0,0,anti_homophones_plus
10840,p9z9l,5,-4.993467556400255,2,4.993467556400255,1,0,0,anti_homophones_plus
10841,kRiste,6,-5.743348823388477,2,5.743348823388477,1,0,3,anti_homophones_plus
10842,RifeRj5,7,-6.822333199978136,3,6.822333199978136,1,0,0,anti_homophones_plus
10843,inOn,4,-5.166608512363321,2,5.166608512363321,1,0,5,anti_homophones_plus
10844,fOREz,5,-6.36028263772836,2,6.36028263772836,1,0,1,anti_homophones_plus
10845,pRepizosado,11,-11.00248033013891,5,11.00248033013891,1,0,0,anti_homophones_plus
10846,kaRl°Rik,8,-8.780752426200369,3,8.780752426200369,1,0,0,anti_homophones_plus
10847,sinemativ,9,-7.949877986539128,4,7.949877986539128,1,0,0,anti_homophones_plus
10848,giNol,5,-6.021069103707675,2,6.021069103707675,1,0,1,anti_homophones_plus
10849,sulogREnje,10,-9.337391165311873,4,9.337391165311873,1,0,0,anti_homophones_plus
10850,pyR°Ri,6,-5.267043030241226,3,5.267043030241226,1,1,4,anti_homophones_plus
10851,baRdiR,6,-5.201677251483329,2,5.201677251483329,1,0,3,anti_homophones_plus
10852,aksjonituRa,11,-11.933216686771706,5,11.933216686771706,1,0,0,anti_homophones_plus
10853,byv@t,5,-6.745043472057392,2,6.745043472057392,1,0,0,anti_homophones_plus
10854,medjat@s,8,-7.764466666558544,3,7.764466666558544,1,0,0,anti_homophones_plus
10855,pajpaRaS°taZ,12,-11.484056180548821,5,11.484056180548821,1,0,0,anti_homophones_plus
10856,@dOR,4,-4.065535793379007,2,4.065535793379007,1,1,15,anti_homophones_plus
10857,syb5,4,-6.265862452402004,2,6.265862452402004,1,0,5,anti_homophones_plus
10858,5gyle,5,-5.357189121716023,3,5.357189121716023,1,0,6,anti_homophones_plus
10859,R°lin,5,-4.516066664738085,2,4.516066664738085,1,0,5,anti_homophones_plus
10860,5d@tik,6,-5.847612861097001,3,5.847612861097001,1,0,0,anti_homophones_plus
10861,lote,4,-4.4781617139665775,2,4.4781617139665775,1,1,26,anti_homophones_plus
10862,Z°lyRZik,8,-7.6181225832230774,3,7.6181225832230774,1,0,0,anti_homophones_plus
10863,madRij@t2,9,-8.7445830326266,4,8.7445830326266,1,0,0,anti_homophones_plus
10864,medjas,6,-5.4279739832600455,2,5.4279739832600455,1,0,4,anti_homophones_plus
10865,amenalize,9,-6.573389326782991,5,6.573389326782991,1,0,0,anti_homophones_plus
10866,teleSis@,8,-6.923780431746547,4,6.923780431746547,1,0,0,anti_homophones_plus
10867,ORdzo,5,-6.6713795471989,2,6.6713795471989,1,0,0,anti_homophones_plus
10868,eplik,5,-5.3563483885651655,2,5.3563483885651655,1,0,8,anti_homophones_plus
10869,Rapsylfat8e,11,-9.238908871318994,4,9.238908871318994,1,0,0,anti_homophones_plus
10870,Oksikole,8,-6.563540643156972,4,6.563540643156972,1,0,0,anti_homophones_plus
