,word,num_phones,prob,num_sylls_est,surprisal,lexicon,num_homophones,neighborhood_size,mode
5582,adminjeRonist,13,-11.04402940715827,5,11.04402940715827,1,0,0,anti_homophones_plus
5583,ev@tymeREspj5,13,-11.834918347475378,6,11.834918347475378,1,0,0,anti_homophones_plus
5584,Raba,4,-4.856067259789531,2,4.856067259789531,1,0,18,anti_homophones_plus
5585,RavERdEn°m@,11,-9.119161376524385,5,9.119161376524385,1,0,0,anti_homophones_plus
5586,pERminatasj§,12,-8.193036174377008,5,8.193036174377008,1,0,0,anti_homophones_plus
5587,gRamifyze,9,-7.819119373569607,4,7.819119373569607,1,0,0,anti_homophones_plus
5588,kR°m@,5,-4.551575860172073,2,4.551575860172073,1,1,12,anti_homophones_plus
5589,tybeRasj§,9,-5.726874397683124,4,5.726874397683124,1,0,1,anti_homophones_plus
5590,plyvjoloZik,11,-5.613696211046244,4,5.613696211046244,1,0,0,anti_homophones_plus
5591,dominastin,10,-9.080485480373834,4,9.080485480373834,1,0,0,anti_homophones_plus
5592,pjOnist,7,-6.5712217309797705,2,6.5712217309797705,1,0,0,anti_homophones_plus
5593,pla,3,-4.064048691436267,1,4.064048691436267,1,2,24,anti_homophones_plus
5594,pERt°m@,7,-5.321997371630433,3,5.321997371630433,1,0,6,anti_homophones_plus
5595,patik,5,-3.886820375627314,2,3.886820375627314,1,2,25,anti_homophones_plus
5596,l5f,3,-4.586488454622489,1,4.586488454622489,1,1,9,anti_homophones_plus
5597,bySe,4,-4.458369700793281,2,4.458369700793281,1,2,8,anti_homophones_plus
5598,aeRoizm,7,-5.563494670303149,4,5.563494670303149,1,0,0,anti_homophones_plus
5599,opynik,6,-6.461886842735161,3,6.461886842735161,1,0,0,anti_homophones_plus
5600,epRima,6,-6.724696502615335,3,6.724696502615335,1,0,1,anti_homophones_plus
5601,vj@,3,-4.835553079096231,1,4.835553079096231,1,0,10,anti_homophones_plus
5602,menoz°Rij,9,-10.486549843748495,4,10.486549843748495,1,0,0,anti_homophones_plus
5603,stRatik,7,-5.7634850168698035,2,5.7634850168698035,1,0,1,anti_homophones_plus
5604,t5t°m@,6,-4.8736263271785685,3,4.8736263271785685,1,1,9,anti_homophones_plus
5605,dezisteRima,11,-10.4743921810335,5,10.4743921810335,1,0,0,anti_homophones_plus
5606,taktORaZ,8,-8.457299793806717,3,8.457299793806717,1,0,0,anti_homophones_plus
5607,aleSiR,6,-6.246481319868179,3,6.246481319868179,1,0,1,anti_homophones_plus
5608,stope,5,-5.912882953019773,2,5.912882953019773,1,0,1,anti_homophones_plus
5609,RamdokypRezERZ,14,-16.14130843400753,5,16.14130843400753,1,0,0,anti_homophones_plus
5610,anastotalite,12,-11.364518783868524,6,11.364518783868524,1,0,0,anti_homophones_plus
5611,Zibjal,6,-6.243580988544008,2,6.243580988544008,1,0,0,anti_homophones_plus
5612,skif,4,-4.964767198235383,1,4.964767198235383,1,1,3,anti_homophones_plus
5613,biduj,5,-4.87588131148913,2,4.87588131148913,1,0,0,anti_homophones_plus
5614,imoRat9R,8,-6.187212579086116,4,6.187212579086116,1,0,1,anti_homophones_plus
5615,dekolo,6,-5.48580496334779,3,5.48580496334779,1,0,3,anti_homophones_plus
5616,ako,3,-4.393066865161713,2,4.393066865161713,1,1,33,anti_homophones_plus
5617,pRopinasjER,11,-8.838650728207039,4,8.838650728207039,1,0,0,anti_homophones_plus
5618,laRtR,5,-6.771695798016123,1,6.771695798016123,1,0,0,anti_homophones_plus
5619,adORmakR9j,10,-11.078669955353904,4,11.078669955353904,1,0,0,anti_homophones_plus
5620,kaRjEl°t§,9,-8.590245439485518,4,8.590245439485518,1,0,0,anti_homophones_plus
5621,maRkylER,8,-6.058685659490437,3,6.058685659490437,1,0,0,anti_homophones_plus
5622,aRmetRinj5,10,-9.124684848735333,4,9.124684848735333,1,0,0,anti_homophones_plus
5623,bay,3,-4.939833896557234,2,4.939833896557234,1,0,20,anti_homophones_plus
5624,dOgm,4,-4.9913545261845655,1,4.9913545261845655,1,0,1,anti_homophones_plus
5625,pRov@,5,-4.931159194421593,2,4.931159194421593,1,0,4,anti_homophones_plus
5626,ple@,4,-5.45280756929815,2,5.45280756929815,1,0,7,anti_homophones_plus
5627,epi,3,-3.941309069814782,2,3.941309069814782,1,2,32,anti_homophones_plus
5628,vwalisim,8,-9.022007220015949,3,9.022007220015949,1,0,0,anti_homophones_plus
5629,paRfEkstR,9,-7.209784840656032,2,7.209784840656032,1,0,0,anti_homophones_plus
5630,fORtik,6,-5.268303463908172,2,5.268303463908172,1,0,2,anti_homophones_plus
5631,man@tis,7,-7.30559923392682,3,7.30559923392682,1,0,0,anti_homophones_plus
5632,R°Sos@se,8,-7.738771016628138,4,7.738771016628138,1,0,0,anti_homophones_plus
5633,vERsOnaliS§,11,-10.119521986388762,5,10.119521986388762,1,0,0,anti_homophones_plus
5634,paRabl2m@,9,-5.829981902089322,4,5.829981902089322,1,0,1,anti_homophones_plus
5635,tRopagazEl,10,-9.230142934529958,4,9.230142934529958,1,0,0,anti_homophones_plus
5636,keRabl,6,-5.732084069296509,2,5.732084069296509,1,1,6,anti_homophones_plus
5637,filt,4,-4.729256216797879,1,4.729256216797879,1,3,14,anti_homophones_plus
5638,nanize,6,-5.342925331077199,3,5.342925331077199,1,0,7,anti_homophones_plus
5639,feli,4,-5.323124218301236,2,5.323124218301236,1,0,8,anti_homophones_plus
5640,mwazigomeosaR,13,-14.75240462754705,6,14.75240462754705,1,0,0,anti_homophones_plus
5641,ilyzjonER,9,-6.26997665530786,4,6.26997665530786,1,0,0,anti_homophones_plus
5642,fR°ly,5,-6.068283591768757,2,6.068283591768757,1,0,1,anti_homophones_plus
5643,p§d@saRe,8,-9.10185112037524,4,9.10185112037524,1,0,0,anti_homophones_plus
5644,nit,3,-4.382939046043046,1,4.382939046043046,1,2,30,anti_homophones_plus
5645,vaz2,4,-4.851621714708284,2,4.851621714708284,1,0,3,anti_homophones_plus
5646,aks,3,-3.739947529740655,1,3.739947529740655,1,3,22,anti_homophones_plus
5647,koEdR,5,-6.267996374852888,2,6.267996374852888,1,0,0,anti_homophones_plus
5648,5tERokEl,8,-7.834508688160603,4,7.834508688160603,1,0,0,anti_homophones_plus
5649,deklimatRasj§,13,-9.409400691750777,5,9.409400691750777,1,0,0,anti_homophones_plus
5650,nakRomaS,8,-9.439124343388807,3,9.439124343388807,1,0,0,anti_homophones_plus
5651,sudRe,5,-5.562001469741475,2,5.562001469741475,1,0,2,anti_homophones_plus
5652,@bOl,4,-4.755492169787431,2,4.755492169787431,1,0,5,anti_homophones_plus
5653,opaREl,6,-7.250700191002062,3,7.250700191002062,1,0,1,anti_homophones_plus
5654,fule,4,-4.3464511944272255,2,4.3464511944272255,1,0,18,anti_homophones_plus
5655,ibite,5,-6.6162082701362825,3,6.6162082701362825,1,0,5,anti_homophones_plus
5656,elEktoRi,8,-6.3486708435693835,4,6.3486708435693835,1,0,1,anti_homophones_plus
5657,kapijEv°m@,10,-7.698726345671697,5,7.698726345671697,1,0,0,anti_homophones_plus
5658,lenoz,5,-6.978183301460314,2,6.978183301460314,1,0,0,anti_homophones_plus
5659,buklam@tE,9,-9.650892202926835,4,9.650892202926835,1,0,0,anti_homophones_plus
5660,popjEt,6,-6.355486068711411,2,6.355486068711411,1,0,0,anti_homophones_plus
5661,dRijot5,7,-7.444906469162495,3,7.444906469162495,1,0,0,anti_homophones_plus
5662,totaZ,5,-4.2665173024611995,2,4.2665173024611995,1,1,8,anti_homophones_plus
5663,bjER,4,-4.224917223982624,1,4.224917223982624,1,1,16,anti_homophones_plus
5664,ekami,5,-6.870910712777999,3,6.870910712777999,1,0,2,anti_homophones_plus
5665,pRomERsyse,10,-9.37919382458726,4,9.37919382458726,1,0,0,anti_homophones_plus
5666,koopeRjOlOg,11,-8.055284008534079,5,8.055284008534079,1,0,0,anti_homophones_plus
5667,pEkstREt,8,-8.23513415005048,2,8.23513415005048,1,0,1,anti_homophones_plus
5668,ivR,3,-4.216074518763632,1,4.216074518763632,1,2,10,anti_homophones_plus
5669,ogystRy2,8,-8.098246290952915,4,8.098246290952915,1,0,0,anti_homophones_plus
5670,imase,5,-5.205003643526763,3,5.205003643526763,1,0,4,anti_homophones_plus
5671,k§pozaleg@s,11,-9.532024948758535,5,9.532024948758535,1,0,0,anti_homophones_plus
5672,alf2,4,-6.093608488777358,2,6.093608488777358,1,0,1,anti_homophones_plus
5673,sERtiskyltip,12,-10.381886080051597,4,10.381886080051597,1,0,0,anti_homophones_plus
5674,fleSE,5,-6.021324372706447,2,6.021324372706447,1,0,0,anti_homophones_plus
5675,adykt9R,7,-4.98451956318262,3,4.98451956318262,1,1,3,anti_homophones_plus
5676,R2bEk°REn°tje,13,-10.071315046023498,6,10.071315046023498,1,0,0,anti_homophones_plus
5677,bujOt,5,-5.161164678238086,2,5.161164678238086,1,0,2,anti_homophones_plus
5678,5pERbabw5,9,-8.735676329893327,4,8.735676329893327,1,0,0,anti_homophones_plus
5679,Zine,4,-4.735905900239338,2,4.735905900239338,1,0,19,anti_homophones_plus
5680,Sitik,5,-5.187154526755072,2,5.187154526755072,1,0,5,anti_homophones_plus
5681,@lizm,5,-5.30249633780302,2,5.30249633780302,1,0,6,anti_homophones_plus
5682,k§plis9R,8,-5.829379141720999,3,5.829379141720999,1,0,0,anti_homophones_plus
5683,dek§sise,8,-7.316909379027517,4,7.316909379027517,1,0,2,anti_homophones_plus
5684,stERminik,9,-7.506177513154163,3,7.506177513154163,1,0,0,anti_homophones_plus
5685,RymoRize,8,-7.383060739415936,4,7.383060739415936,1,0,0,anti_homophones_plus
5686,f@tjER,6,-5.258037514445397,2,5.258037514445397,1,1,3,anti_homophones_plus
5687,apotasjOnist,12,-9.374581634425237,5,9.374581634425237,1,0,0,anti_homophones_plus
5688,m@de,4,-3.992155927571519,2,3.992155927571519,1,1,18,anti_homophones_plus
5689,k§fys,5,-5.3802129313664295,2,5.3802129313664295,1,0,1,anti_homophones_plus
5690,devizibilite,12,-6.634477826894249,6,6.634477826894249,1,0,0,anti_homophones_plus
5691,@bje,4,-4.974720512818465,2,4.974720512818465,1,0,9,anti_homophones_plus
5692,amORgajER,9,-10.255363127382429,4,10.255363127382429,1,0,0,anti_homophones_plus
5693,dez5tER,7,-4.842745556000535,3,4.842745556000535,1,0,0,anti_homophones_plus
5694,bj5nd,5,-5.588127444109038,1,5.588127444109038,1,1,0,anti_homophones_plus
5695,viROg,5,-6.088797312061363,2,6.088797312061363,1,0,1,anti_homophones_plus
5696,Sl5bityd,8,-9.366615622371167,3,9.366615622371167,1,0,0,anti_homophones_plus
5697,kRiloR@,7,-8.116112449363387,3,8.116112449363387,1,0,0,anti_homophones_plus
5698,ofyze,5,-5.550651438480728,3,5.550651438480728,1,0,2,anti_homophones_plus
5699,kypitabaj°Ri,12,-11.078152083329996,6,11.078152083329996,1,0,0,anti_homophones_plus
5700,sepyte,6,-5.873829040787314,3,5.873829040787314,1,0,1,anti_homophones_plus
5701,kayte,5,-5.020982851381318,3,5.020982851381318,1,1,8,anti_homophones_plus
5702,RepaRa,6,-5.615883204278114,3,5.615883204278114,1,0,1,anti_homophones_plus
5703,sat9R,5,-4.205044010061526,2,4.205044010061526,1,2,16,anti_homophones_plus
5704,fOsfalilite,11,-9.389726890701953,5,9.389726890701953,1,0,0,anti_homophones_plus
5705,S@tomatS,8,-8.578687363879,3,8.578687363879,1,0,0,anti_homophones_plus
5706,akudwanovizje,13,-11.636966758746711,6,11.636966758746711,1,0,0,anti_homophones_plus
5707,buRde,5,-5.191641634413658,2,5.191641634413658,1,0,7,anti_homophones_plus
5708,tuG,3,-4.941361540632752,1,4.941361540632752,1,1,9,anti_homophones_plus
5709,l5fo,4,-4.680496689801496,2,4.680496689801496,1,1,1,anti_homophones_plus
5710,k§dyktif,8,-5.707296202478996,3,5.707296202478996,1,1,1,anti_homophones_plus
5711,l@,2,-4.569614971622314,1,4.569614971622314,1,1,33,anti_homophones_plus
5712,v@toloZik,9,-6.446077373653152,4,6.446077373653152,1,0,0,anti_homophones_plus
5713,Soleist,7,-8.14184849203334,3,8.14184849203334,1,0,0,anti_homophones_plus
5714,k§fORm,6,-4.363837640423774,2,4.363837640423774,1,2,5,anti_homophones_plus
5715,kadR9R,6,-5.669034334687846,2,5.669034334687846,1,0,2,anti_homophones_plus
5716,k§tR°pikER,10,-7.9662731902194714,4,7.9662731902194714,1,0,0,anti_homophones_plus
5717,R°naRv,6,-7.594393520824975,2,7.594393520824975,1,0,1,anti_homophones_plus
5718,myltRimalnyt@,13,-12.632953130909783,5,12.632953130909783,1,0,0,anti_homophones_plus
5719,SEskOp,6,-7.815273522017105,2,7.815273522017105,1,0,1,anti_homophones_plus
5720,bRymajaZ,8,-7.711711692703926,3,7.711711692703926,1,0,0,anti_homophones_plus
5721,dek@tRofEso,11,-10.097907752674322,5,10.097907752674322,1,0,0,anti_homophones_plus
5722,fjaboRiZidit,12,-10.835980905392839,5,10.835980905392839,1,0,0,anti_homophones_plus
5723,atif,4,-4.255565387618035,2,4.255565387618035,1,1,20,anti_homophones_plus
5724,tebRazin,8,-7.9186507647545366,3,7.9186507647545366,1,0,0,anti_homophones_plus
5725,5kRose,6,-6.025248157208669,3,6.025248157208669,1,0,0,anti_homophones_plus
5726,kuSe,4,-4.264646234529986,2,4.264646234529986,1,1,16,anti_homophones_plus
5727,g@b,3,-4.330251534694925,1,4.330251534694925,1,0,6,anti_homophones_plus
5728,baRizm,6,-4.998102643452804,2,4.998102643452804,1,0,5,anti_homophones_plus
5729,RaN2lat9R,9,-8.621892911353214,4,8.621892911353214,1,0,1,anti_homophones_plus
5730,S@kR,4,-5.49142993149954,1,5.49142993149954,1,0,3,anti_homophones_plus
5731,t@pORtyle,9,-8.467507115124132,4,8.467507115124132,1,0,0,anti_homophones_plus
5732,5tERp@talEn,11,-9.311731266781305,5,9.311731266781305,1,0,0,anti_homophones_plus
5733,m°Ri,4,-4.344701367136871,2,4.344701367136871,1,1,10,anti_homophones_plus
5734,apasid@,7,-7.337782152374726,4,7.337782152374726,1,0,0,anti_homophones_plus
5735,ekRim,5,-5.7006027464715725,2,5.7006027464715725,1,0,6,anti_homophones_plus
5736,dekRiz,6,-6.434660431094411,2,6.434660431094411,1,0,1,anti_homophones_plus
5737,iktyR,5,-5.442563536477937,2,5.442563536477937,1,1,6,anti_homophones_plus
5738,@tROm°Ri,8,-6.8431047630493165,4,6.8431047630493165,1,0,0,anti_homophones_plus
5739,sto,3,-4.4133864482704706,1,4.4133864482704706,1,2,21,anti_homophones_plus
5740,5tERmito,8,-6.480265566875122,4,6.480265566875122,1,0,1,anti_homophones_plus
5741,tiR°m@,6,-4.981329523687052,3,4.981329523687052,1,0,5,anti_homophones_plus
5742,sapis@,6,-6.235864575304799,3,6.235864575304799,1,0,2,anti_homophones_plus
5743,ZivRaZ,6,-6.013247325833731,2,6.013247325833731,1,0,0,anti_homophones_plus
5744,lipsEktoRitmete,15,-13.726432170976123,6,13.726432170976123,1,0,0,anti_homophones_plus
5745,R2bEkt°m@,9,-6.572434352790692,4,6.572434352790692,1,0,0,anti_homophones_plus
5746,silitR,6,-6.47808178037136,2,6.47808178037136,1,0,3,anti_homophones_plus
5747,salpi,5,-5.729848995898681,2,5.729848995898681,1,0,5,anti_homophones_plus
5748,glotaZ,6,-5.8585508498607854,2,5.8585508498607854,1,0,1,anti_homophones_plus
5749,gORnymaski,10,-11.010907967521751,4,11.010907967521751,1,0,0,anti_homophones_plus
5750,@gORZjal,8,-6.911265567433994,3,6.911265567433994,1,0,0,anti_homophones_plus
5751,tRuj,4,-4.597842712817173,1,4.597842712817173,1,1,10,anti_homophones_plus
5752,bR°duj9R,8,-6.505651748041243,3,6.505651748041243,1,0,1,anti_homophones_plus
5753,pis@,4,-4.295607621226889,2,4.295607621226889,1,0,23,anti_homophones_plus
5754,5dik,4,-4.052090641177517,2,4.052090641177517,1,2,8,anti_homophones_plus
5755,atik°m@,7,-5.0072573325350325,4,5.0072573325350325,1,0,6,anti_homophones_plus
5756,RekolOg,7,-5.737989819265349,3,5.737989819265349,1,0,4,anti_homophones_plus
5757,ZajiR,5,-4.831870962948603,2,4.831870962948603,1,0,2,anti_homophones_plus
5758,pjafabl,7,-6.85483857037958,2,6.85483857037958,1,0,0,anti_homophones_plus
5759,ReN@,4,-4.820573013562156,2,4.820573013562156,1,0,8,anti_homophones_plus
5760,RekEstik°manajt,15,-14.56331378689989,6,14.56331378689989,1,0,0,anti_homophones_plus
5761,kRupijOm,8,-6.461129548832528,3,6.461129548832528,1,0,0,anti_homophones_plus
5762,televonER,9,-9.476171445005278,4,9.476171445005278,1,0,0,anti_homophones_plus
5763,tanimigatize,12,-10.854661176031202,6,10.854661176031202,1,0,0,anti_homophones_plus
5764,ORfiRme,7,-6.2285942549844036,3,6.2285942549844036,1,0,0,anti_homophones_plus
5765,fuRgote,7,-5.717840002645026,3,5.717840002645026,1,0,0,anti_homophones_plus
5766,kRemjOp,7,-7.542382259632973,2,7.542382259632973,1,0,0,anti_homophones_plus
5767,stER9R,6,-5.8917548478037,2,5.8917548478037,1,0,1,anti_homophones_plus
5768,b@kaRp,6,-7.465325023461177,2,7.465325023461177,1,0,0,anti_homophones_plus
5769,misikot°le,10,-8.546645394844107,5,8.546645394844107,1,0,0,anti_homophones_plus
5770,R°kolEn,7,-6.629034329049431,3,6.629034329049431,1,0,1,anti_homophones_plus
5771,abane,5,-5.72670895124318,3,5.72670895124318,1,0,1,anti_homophones_plus
5772,film,4,-4.4964340649668655,1,4.4964340649668655,1,2,11,anti_homophones_plus
5773,lifje,5,-4.844773415417954,2,4.844773415417954,1,0,3,anti_homophones_plus
5774,sin8El°mEt,10,-9.93800881361192,4,9.93800881361192,1,0,0,anti_homophones_plus
5775,demOnOk,7,-7.0328341461073505,3,7.0328341461073505,1,0,1,anti_homophones_plus
5776,bjote,5,-4.364682798944738,2,4.364682798944738,1,1,5,anti_homophones_plus
5777,tR@p@,5,-5.4240983167315955,2,5.4240983167315955,1,0,3,anti_homophones_plus
5778,damwaz,6,-6.509575896410288,2,6.509575896410288,1,0,2,anti_homophones_plus
5779,afREze,6,-6.841947525675365,3,6.841947525675365,1,0,0,anti_homophones_plus
5780,bine,4,-4.472677742874984,2,4.472677742874984,1,1,24,anti_homophones_plus
5781,d°d@tif,7,-7.434499985038731,3,7.434499985038731,1,0,0,anti_homophones_plus
5782,bRys,4,-4.429893601877507,1,4.429893601877507,1,0,10,anti_homophones_plus
5783,gR§d@,5,-5.554613476435683,2,5.554613476435683,1,0,1,anti_homophones_plus
5784,bazinem@,8,-7.437829389308632,4,7.437829389308632,1,0,0,anti_homophones_plus
5785,R°gRealizm,10,-7.327373566594654,4,7.327373566594654,1,0,0,anti_homophones_plus
5786,fuRgmEn,7,-6.885283589683162,2,6.885283589683162,1,0,0,anti_homophones_plus
5787,Re,2,-4.567472871215518,1,4.567472871215518,1,1,41,anti_homophones_plus
5788,mit9R,5,-4.739955124930461,2,4.739955124930461,1,1,9,anti_homophones_plus
5789,tREt,4,-4.015154869016857,1,4.015154869016857,1,2,19,anti_homophones_plus
5790,5diREksjonEs@s,14,-10.332749258488613,6,10.332749258488613,1,0,0,anti_homophones_plus
5791,SERi,4,-5.181560480388165,2,5.181560480388165,1,0,4,anti_homophones_plus
5792,menit,5,-5.81079432435704,2,5.81079432435704,1,0,2,anti_homophones_plus
5793,okyRswaR,8,-7.13569580710127,3,7.13569580710127,1,0,0,anti_homophones_plus
5794,epRis@syRpa,11,-12.214900079416939,5,12.214900079416939,1,0,0,anti_homophones_plus
5795,alinalim@tje,12,-12.431944691302112,6,12.431944691302112,1,0,0,anti_homophones_plus
5796,Z@tin@s,7,-7.016776601921224,3,7.016776601921224,1,0,1,anti_homophones_plus
5797,tRakjOs5siRo,12,-12.640867066917853,5,12.640867066917853,1,0,0,anti_homophones_plus
5798,ZORdi,5,-6.228057863172952,2,6.228057863172952,1,0,0,anti_homophones_plus
5799,pymo,4,-5.330449243364988,2,5.330449243364988,1,0,1,anti_homophones_plus
5800,mytabl,6,-4.727571239387151,2,4.727571239387151,1,0,4,anti_homophones_plus
5801,5tEs,4,-4.67446372684129,2,4.67446372684129,1,2,18,anti_homophones_plus
5802,otogRasj§,9,-5.4080936556784085,4,5.4080936556784085,1,0,2,anti_homophones_plus
5803,ak8Om,5,-5.555367328143297,2,5.555367328143297,1,0,2,anti_homophones_plus
5804,kepinoskOvit,12,-13.318885359065078,5,13.318885359065078,1,0,0,anti_homophones_plus
5805,fORm,4,-3.690370061483093,1,3.690370061483093,1,3,13,anti_homophones_plus
5806,dikalimi,8,-8.62590595282236,4,8.62590595282236,1,0,0,anti_homophones_plus
5807,solidal,7,-6.362753405024547,3,6.362753405024547,1,0,0,anti_homophones_plus
5808,nugat°le,8,-7.913532821281344,4,7.913532821281344,1,0,0,anti_homophones_plus
5809,RepaRti,7,-6.115053096355416,3,6.115053096355416,1,1,1,anti_homophones_plus
5810,ZEst8Ol,7,-8.405793926028831,2,8.405793926028831,1,0,0,anti_homophones_plus
5811,kakaZ,5,-5.005478051611896,2,5.005478051611896,1,0,11,anti_homophones_plus
5812,R°fORn°m@,9,-6.557051641336706,4,6.557051641336706,1,0,0,anti_homophones_plus
5813,ti,2,-4.568534844804823,1,4.568534844804823,1,0,31,anti_homophones_plus
5814,@gin2,5,-5.803124248868448,3,5.803124248868448,1,0,2,anti_homophones_plus
5815,k§sjat9R,8,-5.685505336185464,3,5.685505336185464,1,1,0,anti_homophones_plus
5816,fR@s,4,-4.380699433925322,1,4.380699433925322,1,0,14,anti_homophones_plus
5817,R°gaRim@,8,-7.743435967070927,4,7.743435967070927,1,0,0,anti_homophones_plus
5818,mORsj§,6,-4.665209634856889,2,4.665209634856889,1,1,4,anti_homophones_plus
5819,byz,3,-4.9495876119574715,1,4.9495876119574715,1,0,11,anti_homophones_plus
5820,paReSEt,7,-6.5787740752388135,3,6.5787740752388135,1,0,0,anti_homophones_plus
5821,maketij@,8,-8.294252213198897,4,8.294252213198897,1,0,0,anti_homophones_plus
5822,lEdijo,6,-7.073304871228482,3,7.073304871228482,1,0,0,anti_homophones_plus
5823,kOksibw5,8,-9.419694904580549,3,9.419694904580549,1,0,0,anti_homophones_plus
5824,sOkEsEN@,8,-9.26245428240936,4,9.26245428240936,1,0,0,anti_homophones_plus
5825,ytil,4,-4.602211966794284,2,4.602211966794284,1,0,4,anti_homophones_plus
5826,pRedim@,7,-5.533609266609244,3,5.533609266609244,1,0,0,anti_homophones_plus
5827,R°gaR,5,-4.710012225006359,2,4.710012225006359,1,1,2,anti_homophones_plus
5828,dyke,4,-5.321865096039436,2,5.321865096039436,1,0,7,anti_homophones_plus
5829,glodRomytaj,11,-11.29045267179727,4,11.29045267179727,1,0,0,anti_homophones_plus
5830,5kyRsiG,7,-6.416866578924388,3,6.416866578924388,1,0,0,anti_homophones_plus
5831,elwaRtezij°m@,13,-11.591058966524399,6,11.591058966524399,1,0,0,anti_homophones_plus
5832,ekaj§,5,-5.866349816700734,3,5.866349816700734,1,0,4,anti_homophones_plus
5833,alkoz,5,-5.196786169701182,2,5.196786169701182,1,0,2,anti_homophones_plus
5834,sinodiZinER,11,-10.503040193717458,5,10.503040193717458,1,0,0,anti_homophones_plus
5835,tetR5,5,-6.068154079679822,2,6.068154079679822,1,0,2,anti_homophones_plus
5836,m@klasj§,8,-6.226503879534309,3,6.226503879534309,1,0,0,anti_homophones_plus
5837,pedo,4,-4.827558384325532,2,4.827558384325532,1,1,7,anti_homophones_plus
5838,baRd2,5,-5.146216378917913,2,5.146216378917913,1,0,2,anti_homophones_plus
5839,fORmi,5,-4.660328543847476,2,4.660328543847476,1,0,5,anti_homophones_plus
5840,p@sefalefone,12,-10.019541722827,6,10.019541722827,1,0,0,anti_homophones_plus
5841,RezERvatif,10,-7.295585578925423,4,7.295585578925423,1,0,0,anti_homophones_plus
5842,Rus,3,-4.371481172106001,1,4.371481172106001,1,2,23,anti_homophones_plus
5843,dREsp§sabl,10,-6.560743906746667,3,6.560743906746667,1,0,0,anti_homophones_plus
5844,bezeje,6,-6.0907596696990085,3,6.0907596696990085,1,0,1,anti_homophones_plus
5845,5dEstity,8,-7.897115302488331,4,7.897115302488331,1,0,0,anti_homophones_plus
5846,pRete,5,-4.496073522819442,2,4.496073522819442,1,1,15,anti_homophones_plus
5847,5difik@,7,-7.082965384627045,4,7.082965384627045,1,0,1,anti_homophones_plus
5848,p°lona,6,-7.650417407466085,3,7.650417407466085,1,0,0,anti_homophones_plus
5849,takaNOl,7,-6.601113886794797,3,6.601113886794797,1,0,0,anti_homophones_plus
5850,k@kapo,6,-7.719830524890699,3,7.719830524890699,1,0,0,anti_homophones_plus
5851,R°s8ije,7,-6.440009542141636,3,6.440009542141636,1,0,1,anti_homophones_plus
5852,nekRim@,7,-6.219132135390184,3,6.219132135390184,1,0,4,anti_homophones_plus
5853,maNanizm,8,-6.362215843984917,3,6.362215843984917,1,1,0,anti_homophones_plus
5854,atl§,4,-4.3217872642728095,2,4.3217872642728095,1,0,3,anti_homophones_plus
5855,baRne,5,-5.723724819635097,2,5.723724819635097,1,0,11,anti_homophones_plus
5856,ksimobine,9,-8.820108322031322,4,8.820108322031322,1,0,0,anti_homophones_plus
5857,k§paNetik°m@,12,-6.752859284472318,6,6.752859284472318,1,0,0,anti_homophones_plus
5858,5k§t@,5,-5.302025711225811,3,5.302025711225811,1,1,4,anti_homophones_plus
5859,5dy,3,-4.603913963441212,2,4.603913963441212,1,1,16,anti_homophones_plus
5860,alonje,6,-5.597861170257345,3,5.597861170257345,1,0,1,anti_homophones_plus
5861,pERfiksj§,9,-6.483232892220553,3,6.483232892220553,1,0,0,anti_homophones_plus
5862,dez9vaZ,7,-6.059918403509947,3,6.059918403509947,1,0,0,anti_homophones_plus
5863,ibeRat9R,8,-6.237830612603691,4,6.237830612603691,1,0,0,anti_homophones_plus
5864,viRelab,7,-8.687091659763837,3,8.687091659763837,1,0,0,anti_homophones_plus
5865,apaZ,4,-4.239722056551123,2,4.239722056551123,1,1,18,anti_homophones_plus
5866,deSe,4,-4.390566253383343,2,4.390566253383343,1,1,24,anti_homophones_plus
5867,alibilit§,9,-9.752437696675,5,9.752437696675,1,0,0,anti_homophones_plus
5868,ole,3,-4.105436385753185,2,4.105436385753185,1,1,41,anti_homophones_plus
5869,amORfin@s,9,-6.986411569517805,4,6.986411569517805,1,0,0,anti_homophones_plus
5870,buS,3,-4.292214292536398,1,4.292214292536398,1,1,17,anti_homophones_plus
5871,5glas,5,-6.702501309553908,2,6.702501309553908,1,0,1,anti_homophones_plus
5872,pERbyRite,9,-8.213094068378354,4,8.213094068378354,1,0,0,anti_homophones_plus
5873,tRid,4,-4.682293554222297,1,4.682293554222297,1,0,17,anti_homophones_plus
5874,tR@Sim,6,-6.445446910457921,2,6.445446910457921,1,0,2,anti_homophones_plus
5875,d9mp9R,6,-4.714645631494393,2,4.714645631494393,1,0,1,anti_homophones_plus
5876,skRimaZist@sj2ze,16,-12.581845765184044,6,12.581845765184044,1,0,0,anti_homophones_plus
5877,@dozal,6,-8.013757911300637,3,8.013757911300637,1,0,1,anti_homophones_plus
5878,Eso,3,-4.714225290205112,2,4.714225290205112,1,1,21,anti_homophones_plus
5879,tRite,5,-4.263607874456056,2,4.263607874456056,1,0,26,anti_homophones_plus
5880,negalER,7,-5.884118341948828,3,5.884118341948828,1,0,0,anti_homophones_plus
5881,yRbataplikasj§,14,-10.965260880656057,6,10.965260880656057,1,0,0,anti_homophones_plus
5882,5pRatEl,7,-7.007879995332046,3,7.007879995332046,1,0,0,anti_homophones_plus
