,index,Word,CobLog,CompCnt,PhonDISC,Class,SylCnt,num_phones,num_sylls_est,remove,num_homophones,log_prob,surprisal,rank_num_homophones
15220,22450,imperious,0.3,0,Imp7r7s,A,3,7,3,False,0,-5.212979162553529,5.212979162553529,18397.0
15221,22451,imperiously,0.0,2,Imp7r7slI,ADV,4,9,4,False,0,-5.417523139469527,5.417523139469527,18398.0
15222,22452,imperiousness,0.0,2,Imp7r7snIs,N,4,10,4,False,0,-5.647894850096693,5.647894850096693,18399.0
15223,22453,imperishable,0.0,2,ImpErIS@bP,A,5,10,4,False,0,-7.7087917404945685,7.7087917404945685,18400.0
15224,22454,impermanence,0.0,2,Imp3m@n@ns,N,4,10,4,False,0,-8.013372536045376,8.013372536045376,18401.0
15225,22455,impermanent,0.0,2,Imp3m@n@nt,A,4,10,4,False,0,-7.719416246060212,7.719416246060212,18402.0
15226,22456,impermeable,0.0,2,Imp3mj@bP,A,4,9,3,False,0,-5.852192203563222,5.852192203563222,18403.0
15227,22457,impersonal,0.85,2,Imp3snP,A,3,7,2,False,0,-5.362054171322657,5.362054171322657,18404.0
15228,22458,impersonally,0.0,2,Imp3sn@lI,ADV,4,9,4,False,0,-5.9504809741800475,5.9504809741800475,18405.0
15229,22459,impersonate,0.0,3,Imp3s@n1t,V,4,9,4,False,0,-6.775261103177588,6.775261103177588,18406.0
15230,22460,impersonation,0.0,2,Imp3s@n1SH,N,5,10,4,False,0,-6.950320433845026,6.950320433845026,18407.0
15231,22461,impersonator,0.0,2,Imp3s@n1t@R,N,5,11,5,False,0,-7.916003877051246,7.916003877051246,18408.0
15232,22462,impertinence,0.0,2,Imp3tIn@ns,N,4,10,4,False,0,-7.560803416435473,7.560803416435473,18409.0
15233,22463,impertinent,0.3,2,Imp3tIn@nt,A,4,10,4,False,0,-7.26684712645031,7.26684712645031,18410.0
15234,22464,impertinently,0.0,2,Imp3tIn@ntlI,ADV,5,12,5,False,0,-7.994726591755867,7.994726591755867,18411.0
15235,22465,imperturbability,0.0,2,Imp@t3b@bIl@tI,N,7,14,7,False,0,-8.68394416219062,8.68394416219062,18412.0
15236,22466,imperturbable,0.0,2,Imp@t3b@bP,A,5,10,4,False,0,-7.530719617346008,7.530719617346008,18413.0
15237,22467,imperturbably,0.0,2,Imp@t3b@blI,ADV,5,11,5,False,0,-8.007102972271268,8.007102972271268,18414.0
15238,22468,impervious,0.3,0,Imp3vj@s,A,3,8,3,False,0,-6.107565452842908,6.107565452842908,18415.0
15239,22469,impetigo,0.0,1,ImpIt2g5,N,4,8,4,False,0,-7.6202348423298885,7.6202348423298885,18416.0
15240,22470,impetuosity,0.0,2,ImpEtjUQs@tI,N,6,12,6,False,0,-7.280526909999219,7.280526909999219,18417.0
15241,22471,impetuous,0.3,0,ImpEJ9s,A,3,7,3,False,0,-5.616374737547298,5.616374737547298,18418.0
15242,22472,impetuously,0.0,2,ImpEJ9slI,ADV,4,9,4,False,0,-5.746684043237243,5.746684043237243,18419.0
15243,22473,impetus,0.7,1,ImpIt@s,N,3,7,3,False,0,-5.8145343493038135,5.8145343493038135,18420.0
15244,22474,impiety,0.0,2,Imp2@tI,N,4,7,4,False,0,-6.740223718743518,6.740223718743518,18421.0
15245,22475,impingement,0.0,2,ImpIn_m@nt,N,3,10,3,False,0,-7.956762239417486,7.956762239417486,18422.0
15246,22478,impious,0.0,2,Imp7s,A,2,5,2,False,0,-4.855224614485937,4.855224614485937,18423.0
15247,22479,impiously,0.0,2,Imp7slI,ADV,3,7,3,False,0,-5.223979786431614,5.223979786431614,18424.0
15248,22480,impish,0.0,2,ImpIS,A,2,5,2,False,0,-4.722226903801216,4.722226903801216,18425.0
15249,22481,impishly,0.0,2,ImpISlI,ADV,3,7,3,False,0,-5.029459623460057,5.029459623460057,18426.0
15250,22482,impishness,0.0,2,ImpISnIs,N,3,8,3,False,0,-5.02054325397341,5.02054325397341,18427.0
15251,22483,implacable,0.48,0,Impl{k@bP,A,4,9,3,False,0,-9.221273979748508,9.221273979748508,18428.0
15252,22484,implant,0.48,2,Impl#nt,V,2,7,2,False,0,-6.1941418108914155,6.1941418108914155,18429.0
15253,22485,implement,0.7,0,ImplIm@nt,N,3,9,3,False,0,-6.2233377085199635,6.2233377085199635,18430.0
15254,22486,implement,1.11,1,ImplImEnt,V,3,9,3,False,0,-6.799548382154731,6.799548382154731,18431.0
15255,22487,implementation,0.6,2,ImplImEnt1SH,N,5,12,4,False,0,-7.507018842564564,7.507018842564564,18432.0
15256,22488,implicate,0.48,0,ImplIk1t,V,3,8,3,False,0,-5.678567121258982,5.678567121258982,18433.0
15257,22489,implication,1.53,2,ImplIk1SH,N,4,9,3,False,0,-5.356802598931901,5.356802598931901,18434.0
15258,22490,implicit,0.9,0,ImplIsIt,A,3,8,3,False,0,-7.055494924771825,7.055494924771825,18435.0
15259,22491,implicitly,0.48,2,ImplIsItlI,ADV,4,10,4,False,0,-7.844616698923164,7.844616698923164,18436.0
15260,22492,implode,0.0,0,Impl5d,V,2,6,2,False,0,-5.785814235853828,5.785814235853828,18437.0
15261,22493,implore,0.48,0,Impl$R,V,2,6,2,False,0,-5.51482947351964,5.51482947351964,18438.0
15262,22494,imploringly,0.0,2,Impl$rINlI,ADV,4,10,4,False,0,-7.197129757583945,7.197129757583945,18439.0
15263,22495,implosion,0.0,2,Impl5ZH,N,3,7,2,False,0,-5.963428521105616,5.963428521105616,18440.0
15264,22496,imply,1.66,0,Impl2,V,2,5,2,False,0,-4.838568658506977,4.838568658506977,18441.0
15265,22497,impolite,0.0,2,Imp@l2t,A,3,7,3,False,0,-6.728467835111934,6.728467835111934,18442.0
15266,22498,impolitely,0.0,2,Imp@l2tlI,ADV,4,9,4,False,0,-7.846311126767697,7.846311126767697,18443.0
15267,22499,impoliteness,0.0,2,Imp@l2tnIs,N,4,10,4,False,0,-7.759241698484311,7.759241698484311,18444.0
15268,22500,impolitic,0.0,2,ImpQl@tIk,A,4,9,4,False,0,-8.728533897470589,8.728533897470589,18445.0
15269,22501,imponderable,0.0,1,ImpQnd@r@bP,N,5,11,4,False,1,-7.529188812901111,7.529188812901111,2825.0
15270,22503,import,1.28,1,Imp$t,N,2,5,2,False,1,-4.347276588960741,4.347276588960741,2826.0
15271,22505,importance,1.89,2,Imp$tHs,N,3,7,2,False,0,-6.309657915786191,6.309657915786191,18446.0
15272,22506,important,2.57,0,Imp$tHt,A,3,7,2,False,0,-6.184446177760335,6.184446177760335,18447.0
15273,22507,importantly,0.85,2,Imp$tHtlI,ADV,4,9,3,False,0,-6.594014322565297,6.594014322565297,18448.0
15274,22508,importation,0.0,2,Imp$t1SH,N,4,8,3,False,0,-5.314514784932151,5.314514784932151,18449.0
15275,22509,importer,0.3,2,Imp$t@R,N,3,7,3,False,0,-5.048761542225778,5.048761542225778,18450.0
15276,22510,importunate,0.0,2,Imp$tjUn@t,A,4,10,4,False,0,-8.631253826556872,8.631253826556872,18451.0
15277,22511,importunately,0.0,2,Imp$tjUn@tlI,ADV,5,12,5,False,0,-8.897776071212144,8.897776071212144,18452.0
15278,22512,importune,0.0,0,Imp$tjun,V,3,8,3,False,0,-7.289092369739729,7.289092369739729,18453.0
15279,22513,importunity,0.0,2,Imp$tjun@tI,N,5,11,5,False,0,-8.156795649256802,8.156795649256802,18454.0
15280,22514,impose,1.64,0,Imp5z,V,2,5,2,False,0,-4.49213064155934,4.49213064155934,18455.0
15281,22515,imposing,0.48,1,Imp5zIN,A,3,7,3,False,0,-5.956434147190365,5.956434147190365,18456.0
15282,22516,imposingly,0.0,2,Imp5zINlI,ADV,4,9,4,False,0,-6.243145679922999,6.243145679922999,18457.0
15283,22517,imposition,0.6,2,Imp@zISH,N,4,8,3,False,0,-5.071211668683771,5.071211668683771,18458.0
15284,22518,impossibility,0.7,2,ImpQs@bIl@tI,N,6,12,6,False,0,-7.260882310286089,7.260882310286089,18459.0
15285,22519,impossible,2.02,2,ImpQs@bP,A,4,8,3,False,0,-6.173767935951455,6.173767935951455,18460.0
15286,22520,impossibly,0.3,2,ImpQs@blI,ADV,4,9,4,False,0,-6.525759375654895,6.525759375654895,18461.0
15287,22521,impostor,0.0,2,ImpQst@R,N,3,8,3,False,0,-5.733457948988957,5.733457948988957,18462.0
15288,22522,imposture,0.0,2,ImpQsJ@R,N,3,8,3,False,0,-5.913435148724708,5.913435148724708,18463.0
15289,22523,impotence,0.48,2,Imp@t@ns,N,3,8,3,False,0,-7.300667178626307,7.300667178626307,18464.0
15290,22524,impotent,0.48,2,Imp@t@nt,A,3,8,3,False,0,-6.989556183851862,6.989556183851862,18465.0
15291,22525,impotently,0.0,2,Imp@t@ntlI,ADV,4,10,4,False,0,-7.717435649157419,7.717435649157419,18466.0
15292,22526,impound,0.0,2,Imp6nd,V,2,6,2,False,0,-4.920289084839062,4.920289084839062,18467.0
15293,22527,impoverish,0.7,0,ImpQv@rIS,V,4,9,4,False,0,-7.946396272814312,7.946396272814312,18468.0
15294,22528,impoverishment,0.0,2,ImpQv@rISm@nt,N,5,13,5,False,0,-9.260978937817201,9.260978937817201,18469.0
15295,22529,impracticability,0.0,2,Impr{ktIk@bIl@tI,N,7,16,7,False,0,-9.36872239394859,9.36872239394859,18470.0
15296,22530,impracticable,0.3,2,Impr{ktIk@bP,A,5,12,4,False,0,-7.879354666180143,7.879354666180143,18471.0
15297,22531,impracticableness,0.0,2,Impr{ktIk@bPnIs,N,6,15,5,False,0,-9.713047373203898,9.713047373203898,18472.0
15298,22532,impracticably,0.0,2,Impr{ktIk@blI,ADV,5,13,5,False,0,-8.448895417772537,8.448895417772537,18473.0
15299,22533,impractical,0.48,2,Impr{ktIkP,A,4,10,3,False,0,-6.697266778587713,6.697266778587713,18474.0
15300,22534,impracticality,0.0,2,Impr{ktIk{l@tI,N,6,14,6,False,0,-9.89730630784908,9.89730630784908,18475.0
15301,22535,impractically,0.0,2,Impr{ktIk@lI,ADV,5,12,5,False,0,-6.758314889329533,6.758314889329533,18476.0
15302,22536,imprecate,0.0,0,ImprIk1t,V,3,8,3,False,0,-6.28848050098732,6.28848050098732,18477.0
15303,22537,imprecation,0.0,2,ImprIk1SH,N,4,9,3,False,0,-5.966715978660239,5.966715978660239,18478.0
15304,22538,impregnability,0.0,2,ImprEgn@bIl@tI,N,6,14,6,False,0,-8.416566664508583,8.416566664508583,18479.0
15305,22539,impregnable,0.3,0,ImprEgn@bP,A,4,10,3,False,0,-6.77432570257426,6.77432570257426,18480.0
15306,22540,impregnably,0.0,2,ImprEgn@blI,ADV,4,11,4,False,0,-7.387904716832845,7.387904716832845,18481.0
15307,22541,impregnate,0.3,3,ImprEgn1t,V,3,9,3,False,0,-6.925689944985745,6.925689944985745,18482.0
15308,22542,impresario,0.3,1,ImprIs#rI5,N,5,10,5,False,0,-9.019605872977452,9.019605872977452,18483.0
15309,22543,impress,0.0,1,ImprEs,N,2,6,2,False,1,-4.562260183225983,4.562260183225983,2827.0
15310,22545,impression,1.8,2,ImprESH,N,3,7,2,False,0,-4.740261014388118,4.740261014388118,18484.0
15311,22546,impressionability,0.0,2,ImprESH@bIl@tI,N,7,14,6,False,0,-8.45608910818101,8.45608910818101,18485.0
15312,22547,impressionable,0.0,2,ImprESH@bP,A,5,10,3,False,0,-6.55263991889169,6.55263991889169,18486.0
15313,22548,impressionably,0.0,2,ImprESH@blI,ADV,5,11,4,False,0,-6.953422378091575,6.953422378091575,18487.0
15314,22549,impressionism,0.0,2,ImprESHIz@m,N,5,11,4,False,0,-6.368280324886941,6.368280324886941,18488.0
15315,22550,impressionist,0.0,2,ImprESHIst,N,4,10,3,False,1,-6.044464294844765,6.044464294844765,2828.0
15316,22552,impressionistic,0.0,2,ImprES@nIstIk,A,5,13,5,False,0,-9.301686906043791,9.301686906043791,18489.0
15317,22553,impressionistically,0.0,2,ImprES@nIstIk@lI,ADV,7,16,7,False,0,-9.962576475666099,9.962576475666099,18490.0
15318,22554,impressive,1.38,2,ImprEsIv,A,3,8,3,False,0,-5.401243367376998,5.401243367376998,18491.0
15319,22555,impressively,0.3,2,ImprEsIvlI,ADV,4,10,4,False,0,-5.5742856999631805,5.5742856999631805,18492.0
15320,22556,impressiveness,0.0,2,ImprEsIvnIs,N,4,11,4,False,0,-5.728695169107235,5.728695169107235,18493.0
15321,22557,imprimatur,0.0,0,ImprIm1t@R,N,4,10,4,False,0,-7.775982686063465,7.775982686063465,18494.0
15322,22558,imprint,0.48,1,ImprInt,N,2,7,2,False,1,-6.4599726385412914,6.4599726385412914,2829.0
15323,22560,imprison,1.04,2,ImprIzH,V,3,7,2,False,0,-6.2447981554564755,6.2447981554564755,18495.0
15324,22561,imprisonment,1.0,2,ImprIzHm@nt,N,4,11,3,False,0,-7.785523743476627,7.785523743476627,18496.0
15325,22562,improbability,0.0,2,ImprQb@bIlItI,N,6,13,6,False,0,-10.474938584259107,10.474938584259107,18497.0
15326,22563,improbable,0.85,2,ImprQb@bP,A,4,9,3,False,0,-6.237631452092727,6.237631452092727,18498.0
15327,22564,improbably,0.0,2,ImprQb@blI,ADV,4,10,4,False,0,-6.714014807017987,6.714014807017987,18499.0
15328,22565,impromptu,0.0,1,ImprQmptju,N,3,10,3,False,2,-9.94781621586962,9.94781621586962,535.0
15329,22568,improper,0.6,2,ImprQp@R,A,3,8,3,False,0,-5.839851371276947,5.839851371276947,18500.0
15330,22570,improperly,0.0,2,ImprQp@lI,ADV,4,9,4,False,0,-6.695437629763205,6.695437629763205,18501.0
15331,22571,impropriety,0.0,2,Impr@pr2@tI,N,5,11,5,False,0,-8.443666483609201,8.443666483609201,18502.0
15332,22572,improve,1.97,0,Impruv,V,2,6,2,False,0,-5.121208197418073,5.121208197418073,18503.0
15333,22573,improvement,1.62,2,Impruvm@nt,N,3,10,3,False,0,-6.592000576362578,6.592000576362578,18504.0
15334,22576,improvidence,0.0,2,ImprQvId@ns,N,4,11,4,False,0,-7.1448780429835885,7.1448780429835885,18505.0
15335,22577,improvident,0.0,2,ImprQvId@nt,A,4,11,4,False,0,-6.866704410154679,6.866704410154679,18506.0
15336,22578,improvidently,0.0,2,ImprQvId@ntlI,ADV,5,13,5,False,0,-7.594583875460236,7.594583875460236,18507.0
15337,22579,improvisation,0.48,2,Impr@v2z1SH,N,5,11,4,False,0,-7.07608740834471,7.07608740834471,18508.0
15338,22580,improvise,0.6,0,Impr@v2z,V,3,8,3,False,0,-6.517311392387394,6.517311392387394,18509.0
15339,22581,imprudence,0.0,2,Imprud@ns,N,3,9,3,False,0,-6.679140400824604,6.679140400824604,18510.0
15340,22582,imprudent,0.0,2,Imprud@nt,A,3,9,3,False,0,-6.400966767995694,6.400966767995694,18511.0
15341,22583,imprudently,0.0,2,Imprud@ntlI,ADV,4,11,4,False,0,-7.1288462333012514,7.1288462333012514,18512.0
15342,22584,impudence,0.0,2,ImpjUd@ns,N,3,9,3,False,0,-6.568053684870542,6.568053684870542,18513.0
15343,22585,impudent,0.0,0,ImpjUd@nt,A,3,9,3,False,0,-6.2898800520416325,6.2898800520416325,18514.0
15344,22586,impudently,0.0,2,ImpjUd@ntlI,ADV,4,11,4,False,0,-7.017759517347189,7.017759517347189,18515.0
15345,22587,impugn,0.0,0,Impjun,V,2,6,2,False,0,-6.028323254746498,6.028323254746498,18516.0
15346,22588,impulse,1.32,1,ImpVls,N,2,6,2,False,0,-5.191025626804879,5.191025626804879,18517.0
15347,22590,impulsion,0.0,2,ImpVlSH,N,3,7,2,False,0,-4.968718166881571,4.968718166881571,18518.0
15348,22591,impulsive,0.3,2,ImpVlsIv,A,3,8,3,False,0,-5.327843169290855,5.327843169290855,18519.0
15349,22592,impulsively,0.0,2,ImpVlsIvlI,ADV,4,10,4,False,0,-5.500885501877037,5.500885501877037,18520.0
15350,22593,impulsiveness,0.0,2,ImpVlsIvnIs,N,4,11,4,False,0,-5.655294971021092,5.655294971021092,18521.0
15351,22594,impunity,0.0,0,Impjun@tI,N,4,9,4,False,0,-6.89602653426357,6.89602653426357,18522.0
15352,22595,impure,0.0,2,Impj9R,A,2,6,2,False,0,-5.919299298944967,5.919299298944967,18523.0
15353,22596,impurity,0.3,2,Impj9r@tI,N,4,9,4,False,0,-6.705868503465402,6.705868503465402,18524.0
15354,22597,imputation,0.0,2,Impjut1SH,N,4,9,3,False,0,-5.757169732892985,5.757169732892985,18525.0
15355,22599,in,0.0,1,In,N,1,2,1,False,4,-4.541347601686735,4.541347601686735,54.0
15356,22603,inability,1.11,2,In@bIl@tI,N,5,9,5,False,0,-6.3549045925931,6.3549045925931,18526.0
15357,22604,inaccessibility,0.0,2,In{ksEs@bIl@tI,N,7,14,7,False,0,-8.849211846027181,8.849211846027181,18527.0
15358,22605,inaccessible,0.6,2,In{ksEs@bP,A,5,10,4,False,0,-7.762097471692546,7.762097471692546,18528.0
15359,22606,inaccessibly,0.0,2,In{ksEs@blI,ADV,5,11,5,False,0,-8.114088911395985,8.114088911395985,18529.0
15360,22607,inaccuracy,0.0,2,In{kjUr@sI,N,5,10,5,False,0,-7.970442728842231,7.970442728842231,18530.0
15361,22608,inaccurate,0.48,2,In{kjUr@t,A,4,9,4,False,0,-7.114317117627813,7.114317117627813,18531.0
15362,22609,inaccurately,0.0,2,In{kjUr@tlI,ADV,5,11,5,False,0,-7.6762799396960855,7.6762799396960855,18532.0
15363,22610,inaction,0.0,2,In{kSH,N,3,6,2,False,0,-5.097280874061734,5.097280874061734,18533.0
15364,22611,inactivate,0.0,2,In{ktIv1t,V,4,9,4,False,0,-6.966064610320182,6.966064610320182,18534.0
15365,22612,inactive,0.3,2,In{ktIv,A,3,7,3,False,0,-5.137836656922553,5.137836656922553,18535.0
15366,22613,inactively,0.0,2,In{ktIvlI,ADV,4,9,4,False,0,-5.4351666912421965,5.4351666912421965,18536.0
15367,22614,inactivity,0.3,2,In{ktIv@tI,N,5,10,5,False,0,-7.015044420965207,7.015044420965207,18537.0
15368,22615,inadequacy,0.78,2,In{dIkw@sI,N,5,10,5,False,0,-8.93947075473568,8.93947075473568,18538.0
15369,22616,inadequate,1.34,2,In{dIkw@t,A,4,9,4,False,0,-8.381721084563555,8.381721084563555,18539.0
15370,22617,inadequately,0.3,2,In{dIkw@tlI,ADV,5,11,5,False,0,-8.502197969056144,8.502197969056144,18540.0
15371,22618,inadmissibility,0.0,2,In@dmIs@bIl@tI,N,7,14,7,False,0,-9.844065660293326,9.844065660293326,18541.0
15372,22619,inadmissible,0.0,2,In@dmIs@bP,A,5,10,4,False,1,-8.756951285958692,8.756951285958692,2830.0
15373,22621,inadvertence,0.0,2,In@dv3t@ns,N,4,10,4,False,0,-8.307624410484808,8.307624410484808,18542.0
15374,22622,inadvertent,0.0,2,In@dv3t@nt,A,4,10,4,False,0,-7.996513415710362,7.996513415710362,18543.0
15375,22623,inadvertently,0.6,2,In@dv3t@ntlI,ADV,5,12,5,False,0,-8.72439288101592,8.72439288101592,18544.0
15376,22624,inalienable,0.0,2,In1lj@n@bP,A,5,10,4,False,0,-9.239383087018183,9.239383087018183,18545.0
15377,22625,inamorata,0.0,0,In{m@r#t@,N,5,9,5,False,0,-8.869135384120915,8.869135384120915,18546.0
15378,22626,inane,0.0,0,In1n,A,2,4,2,False,0,-6.043664618448505,6.043664618448505,18547.0
15379,22627,inanely,0.0,2,In1nlI,ADV,3,6,3,False,0,-6.312974525113378,6.312974525113378,18548.0
15380,22628,inanimate,0.3,2,In{nIm@t,A,4,8,4,False,0,-6.928245876348326,6.928245876348326,18549.0
15381,22629,inanimately,0.0,2,In{nIm@tlI,ADV,5,10,5,False,0,-7.433709056486825,7.433709056486825,18550.0
15382,22630,inanimateness,0.0,2,In{nIm@tnIs,N,5,11,5,False,0,-8.253416009667955,8.253416009667955,18551.0
15383,22631,inanition,0.0,2,In@nISH,N,4,7,3,False,0,-7.466796382887813,7.466796382887813,18552.0
15384,22632,inanity,0.0,2,In{n@tI,N,4,7,4,False,0,-6.409897676498217,6.409897676498217,18553.0
15385,22633,inapplicability,0.0,2,In{plIk@bIl@tI,N,7,14,7,False,0,-9.269065228651739,9.269065228651739,18554.0
15386,22634,inapplicable,0.0,2,In{plIk@bP,A,5,10,4,False,0,-7.779697500883293,7.779697500883293,18555.0
15387,22635,inappreciable,0.0,2,In@priS@bP,A,5,10,4,False,0,-8.900437488664874,8.900437488664874,18556.0
15388,22636,inappropriate,0.85,2,In@pr5prI@t,A,5,11,5,False,0,-10.458565471896371,10.458565471896371,18557.0
15389,22637,inappropriately,0.0,2,In@pr5pr7tlI,ADV,5,12,5,False,0,-9.27625387389852,9.27625387389852,18558.0
15390,22638,inappropriateness,0.0,2,In@pr5pr7tnIs,N,5,13,5,False,0,-9.257140046172749,9.257140046172749,18559.0
15391,22639,inapt,0.0,2,In{pt,A,2,5,2,False,0,-5.501151557837799,5.501151557837799,18560.0
15392,22640,inaptitude,0.0,2,In{ptItjud,N,4,10,4,False,0,-7.550677946186888,7.550677946186888,18561.0
15393,22641,inaptly,0.0,2,In{ptlI,ADV,3,7,3,False,0,-5.856906815008166,5.856906815008166,18562.0
15394,22642,inaptness,0.0,2,In{ptnIs,N,3,8,3,False,0,-5.837792987282397,5.837792987282397,18563.0
15395,22643,inarticulate,0.48,2,In#tIkjUl@t,A,5,11,5,False,0,-9.6087454002049,9.6087454002049,18564.0
15396,22644,inarticulately,0.0,2,In#tIkjUl@tlI,ADV,6,13,6,False,0,-10.40977671888727,10.40977671888727,18565.0
15397,22645,inarticulateness,0.0,2,In#tIkjUl@tnIs,N,6,14,6,False,0,-10.78472869633114,10.78472869633114,18566.0
15398,22646,inartistic,0.0,2,In#tIstIk,A,4,9,4,False,0,-7.246492023829164,7.246492023829164,18567.0
15399,22647,inartistically,0.0,2,In#tIstIk@lI,ADV,6,12,6,False,0,-7.907381593451469,7.907381593451469,18568.0
15400,22650,inattention,0.0,2,In@tEnSH,N,4,8,3,False,0,-6.950001646326788,6.950001646326788,18569.0
15401,22651,inattentive,0.0,2,In@tEntIv,A,4,9,4,False,0,-8.479561152255142,8.479561152255142,18570.0
15402,22652,inattentively,0.0,2,In@tEntIvlI,ADV,5,11,5,False,0,-8.776891186574785,8.776891186574785,18571.0
15403,22653,inattentiveness,0.0,2,In@tEntIvnIs,N,5,12,5,False,0,-9.283434926258792,9.283434926258792,18572.0
15404,22654,inaudibility,0.0,2,In$d@bIl@tI,N,6,11,6,False,0,-6.449449459972304,6.449449459972304,18573.0
15405,22655,inaudible,1.2,2,In$d@bP,A,4,7,3,False,0,-5.250010593879439,5.250010593879439,18574.0
15406,22656,inaudibly,0.0,2,In$d@blI,ADV,4,8,4,False,0,-5.634273300110277,5.634273300110277,18575.0
15407,22657,inaugural,0.3,3,In$gjUr@l,A,4,9,4,False,1,-6.972844899487891,6.972844899487891,2831.0
15408,22659,inaugurate,0.3,3,In$gjUr1t,V,4,9,4,False,0,-6.574763268342571,6.574763268342571,18576.0
15409,22660,inauguration,0.3,2,In$gjUr1SH,N,5,10,4,False,0,-6.449100994771454,6.449100994771454,18577.0
15410,22661,inauspicious,0.0,2,In$spIS@s,A,4,9,4,False,0,-7.105135414865748,7.105135414865748,18578.0
15411,22662,inauspiciously,0.0,2,In$spIS@slI,ADV,5,11,5,False,0,-7.239517685206662,7.239517685206662,18579.0
15412,22663,inauspiciousness,0.0,2,In$spIS@snIs,N,5,12,5,False,0,-7.468191831325195,7.468191831325195,18580.0
15413,22664,inboard,0.0,2,Inb$d,A,2,5,2,False,0,-5.17141619196922,5.17141619196922,18581.0
15414,22665,inborn,0.48,2,Inb$n,A,2,5,2,False,0,-4.721710823318572,4.721710823318572,18582.0
15415,22666,inbound,0.0,2,Inb6nd,A,2,6,2,False,0,-5.31954138922151,5.31954138922151,18583.0
15416,22667,inbred,0.0,1,InbrEd,A,2,6,2,False,0,-6.090048059352173,6.090048059352173,18584.0
15417,22668,inbreed,0.0,2,Inbrid,V,2,6,2,False,0,-6.128726078812822,6.128726078812822,18585.0
15418,22669,inbreeding,0.0,1,InbridIN,N,3,8,3,False,0,-6.510178085100792,6.510178085100792,18586.0
15419,22670,inbuilt,0.0,2,InbIlt,A,2,6,2,False,0,-7.417598878660158,7.417598878660158,18587.0
15420,22671,Inc,0.48,0,Ink$p@r1tId,,5,11,5,False,1,-6.945049110603565,6.945049110603565,2832.0
15421,22672,incalculable,0.0,2,Ink{lkjUl@bP,A,5,12,4,False,0,-8.183392981150146,8.183392981150146,18588.0
15422,22673,incalculably,0.0,2,Ink{lkjUl@blI,ADV,5,13,5,False,0,-8.747183444185634,8.747183444185634,18589.0
15423,22674,incandescence,0.0,2,Ink{ndEsHs,N,4,10,3,False,0,-8.051589692934096,8.051589692934096,18590.0
15424,22675,incandescent,0.0,2,Ink{ndEsHt,A,4,10,3,False,0,-8.045118624161445,8.045118624161445,18591.0
15425,22676,incandescently,0.0,2,Ink{ndEsHtlI,ADV,5,12,4,False,0,-8.57060734339708,8.57060734339708,18592.0
15426,22677,incantation,0.3,0,Ink{nt1SH,N,4,9,3,False,0,-6.680211897095722,6.680211897095722,18593.0
15427,22678,incapability,0.0,2,Ink1p@bIl@tI,N,6,12,6,False,0,-6.704506176268117,6.704506176268117,18594.0
15428,22679,incapable,1.15,2,Ink1p@bP,A,4,8,3,False,0,-5.551281631423504,5.551281631423504,18595.0
15429,22680,incapably,0.0,2,Ink1p@blI,ADV,4,9,4,False,0,-5.9309716331017,5.9309716331017,18596.0
15430,22681,incapacitate,0.3,2,Ink@p{sIt1t,V,5,11,5,False,0,-8.3974184868651,8.3974184868651,18597.0
15431,22682,incapacity,0.3,2,Ink@p{s@tI,N,5,10,5,False,0,-7.312846636778111,7.312846636778111,18598.0
15432,22683,incarcerate,0.0,0,Ink#s@r1t,V,4,9,4,False,0,-7.645513742756163,7.645513742756163,18599.0
15433,22684,incarceration,0.0,2,Ink#s@r1SH,N,5,10,4,False,0,-7.524597385519802,7.524597385519802,18600.0
15434,22685,incarnate,0.0,1,Ink#n1t,V,3,7,3,False,1,-5.324869759244792,5.324869759244792,2833.0
15435,22687,incarnation,0.3,2,Ink#n1SH,N,4,8,3,False,1,-5.096215905747114,5.096215905747114,2834.0
15436,22689,incautious,0.0,2,Ink$S@s,A,3,7,3,False,0,-5.048362448254756,5.048362448254756,18601.0
15437,22690,incautiously,0.0,2,Ink$S@slI,ADV,4,9,4,False,0,-5.1827447185956705,5.1827447185956705,18602.0
15438,22691,incautiousness,0.0,2,Ink$S@snIs,N,4,10,4,False,0,-5.411418864714204,5.411418864714204,18603.0
15439,22692,incendiarism,0.0,2,InsEndj@rIz@m,N,5,13,5,False,0,-10.332310110198298,10.332310110198298,18604.0
15440,22693,incendiary,0.0,0,InsEndj@rI,N,4,10,4,False,1,-8.318354136587402,8.318354136587402,2835.0
15441,22695,incense,0.6,1,InsEns,N,2,6,2,False,1,-4.954531812701209,4.954531812701209,2836.0
15442,22697,incentive,1.15,0,InsEntIv,N,3,8,3,False,0,-6.168643478322615,6.168643478322615,18605.0
15443,22698,inception,0.0,0,InsEpSH,N,3,7,2,False,0,-4.925337152176867,4.925337152176867,18606.0
15444,22699,incertitude,0.0,2,Ins3tItjud,N,4,10,4,False,0,-6.987969722199357,6.987969722199357,18607.0
15445,22700,incessant,0.48,3,InsEsHt,A,3,7,2,False,0,-5.872710179967669,5.872710179967669,18608.0
15446,22701,incessantly,0.3,2,InsEsHtlI,ADV,4,9,3,False,0,-6.398198899203305,6.398198899203305,18609.0
15447,22702,incest,0.3,1,InsEst,N,2,6,2,False,0,-5.483173634411255,5.483173634411255,18610.0
15448,22703,incestuous,0.0,2,InsEstj9s,A,3,9,3,False,0,-7.933315116663151,7.933315116663151,18611.0
