,delta,delta_z,mean k,num_sylls_est,p,real_homophony,sd k,word
5763,-60.04029858787163,-7.79269887274981,60.04029858787163,4,0.011294262337823859,0,7.704686087361311,k@m3S@lI
5764,-141.4632122830592,-11.949393874062535,141.4632122830592,2,0.00927810141556104,0,11.8385261858445,kQmI
5765,-67.34717235276591,-8.230926015750821,67.34717235276591,3,0.005918549288405475,0,8.18221087443738,kQmIn1SH
5766,-2.5218325305106357,-1.589211232705082,2.5218325305106357,5,0.001488685082946066,0,1.5868453976493035,kQmIn@t@rI
5767,-78.44241955882302,-8.87964387503005,78.44241955882302,2,0.005144777304310554,0,8.833960084751435,kQmINgP
5768,-7.114219273514823,-2.669035920679664,7.114219273514823,4,0.0013382654765829237,0,2.6654640420512594,k@mIz@r1SH
5769,-39.38152325502481,-6.286357602825946,39.38152325502481,3,0.0034608949165150548,0,6.264601179754932,kQmIs#R
5770,-14.27646288903603,-3.783504526118017,14.27646288903603,4,0.002685564877546281,0,3.773343679248637,kQmIs8r7t
5771,-8.589137055485727,-2.9330934361686958,8.589137055485727,4,0.0016157142692787296,0,2.9283543952507505,kQmIs@rI
5772,-176.60338033221177,-13.32961686953476,177.60338033221177,2,0.011648414791907376,1,13.248946467159465,k@mISH
5773,-5.112650245224942,-2.2622051316962657,5.112650245224942,4,0.0009617476006818928,0,2.2600294613386063,k@mIS@n8R
5774,-35.8282347448477,-5.995114747488843,35.8282347448477,3,0.0031486277128787853,0,5.976238363053012,k@mISH@R
5775,-202.12793278437772,-14.312355591933068,202.12793278437772,2,0.013256898588861922,0,14.12261814528308,k@mIt
5776,-51.379177189950354,-7.184164525869415,51.379177189950354,3,0.0045152629571975,0,7.151726133907344,k@mItm@nt
5777,-135.27569120558394,-11.682749643197251,135.27569120558394,2,0.008872282495283264,0,11.579096988041135,k@mItP
5778,-85.84380917550364,-9.300340982757387,85.84380917550364,3,0.007544055644213343,0,9.230178692873308,k@mItId
5779,-76.685153190266,-8.78666346287642,76.685153190266,3,0.006739182106535372,0,8.727448537691256,k@mItI
5780,-5.1118234471154524,-2.2620220306736596,5.1118234471154524,4,0.0009615920705634786,0,2.2598468882255247,k@mItIm@n
5781,-2.832657078479694,-1.6844588740356625,2.832657078479694,5,0.0016721706484531841,0,1.6816421713479734,k@mItIwUm@n
5782,-165.9960247308008,-12.954656943534184,165.9960247308008,2,0.010887126958142639,0,12.813617948690744,k@m5d
5783,-70.45535394871906,-8.419875904506469,70.45535394871906,3,0.006191699969129015,0,8.367742559128466,k@m5dj@s
5784,-30.400313288845663,-5.5294811478550825,30.400313288845663,4,0.0057186443357497485,0,5.497860011809267,k@m5dj@slI
5785,-9.298029223447537,-3.0519371839881346,9.298029223447537,4,0.001749064940452885,0,3.0465991476591565,k@mQd@tI
5786,-68.45800221539238,-8.298936679131172,68.45800221539238,3,0.006016170332664767,0,8.24900886248952,kQm@d$R
5787,-159.1475314135852,-12.642491217921524,160.1475314135852,2,0.01050354374064309,1,12.588304683809755,kQm@n
5788,-30.388165435756786,-5.519921719820256,30.388165435756786,3,0.002670547977481043,0,5.505180504035537,kQm@nI_
5789,-57.269723966366996,-7.586792243693554,57.269723966366996,3,0.00503293118607672,0,7.5486084404079845,kQm@nPtI
5790,-39.462936489778926,-6.2928747165547465,39.462936489778926,3,0.0034680496080304883,0,6.271050714860614,kQm@n@R
5791,-81.67195827647785,-9.069861669256246,81.67195827647785,3,0.007177428445072314,0,9.004763386118455,kQm@nlI
5792,-33.16897797197811,-5.767663811701326,33.16897797197811,3,0.0029149290774213997,0,5.750851480747806,kQm@nIs
5793,-23.902288290994484,-4.795077015688669,24.902288290994484,3,0.002188442595218779,1,4.984755867901662,kQm@npl1s
5794,-106.29511466154423,-10.29809338961657,107.29511466154423,2,0.007037129577067242,1,10.321824695114941,kQm@nz
5795,-27.89985953389756,-5.19644521393222,28.89985953389756,3,0.002539753891721378,1,5.369027938386626,kQm@nwElT
5796,-88.69765233588831,-9.445457103648174,88.69765233588831,2,0.005817383900825625,0,9.39050925355747,k@m5SH
5797,-108.08931460374704,-10.43365009982253,108.08931460374704,2,0.007089218508804816,0,10.359683674420475,kQmjUnP
5798,-48.289075880409484,-6.960064588732339,48.289075880409484,2,0.00316711981900764,0,6.938021230231793,kQmjun
5799,-141.62242736117895,-11.956179440125153,141.62242736117895,2,0.009288543802792612,0,11.845123943681502,k@mjun
5800,-10.424954569343633,-3.2319403803046174,10.424954569343633,4,0.0019610524020586217,0,3.225602375858511,k@mjunIk@bP
5801,-2.548413353087826,-1.59757719741972,2.548413353087826,5,0.0015043762414922231,0,1.5951738402399718,k@mjunIk@blI
5802,-2.5568068063665526,-1.5993864858712112,2.5568068063665526,4,0.00048096441052794444,0,1.598617237892828,k@mjunIk@nt
5803,-27.336279010400997,-5.241905758281151,27.336279010400997,4,0.005142264674642776,0,5.214950491472535,k@mjunIk1t
5804,-37.04865375270138,-6.108082189596675,37.04865375270138,4,0.006969272714955113,0,6.065513299052014,k@mjunIk1SH
5805,-7.177553566853469,-2.6809061255316715,7.177553566853469,4,0.0013501793767594938,0,2.6772864213699505,k@mjunIk1SHz
5806,-2.4256482541944364,-1.5585655373845053,2.4256482541944364,5,0.0014319056990522057,0,1.5563338185091782,k@mjunIk@tIv
5807,-53.97045106638214,-7.296976526581585,54.97045106638214,3,0.004830868359819153,1,7.396275823250548,k@mjunj@n
5808,-23.915911696295638,-4.901427562127181,23.915911696295638,4,0.0044988547208983515,0,4.879376751600164,k@mjunIk1
5809,-33.408188340393366,-5.713892840424144,34.408188340393366,4,0.006472571170126668,1,5.846834946577939,kQmjUnIz@m
5810,-82.59243576867762,-8.961116622816222,85.59243576867762,3,0.00752196465143489,3,9.216757157069694,kQmjUnIst
5811,-17.305542727019755,-4.166780849915001,17.305542727019755,4,0.003255369211252776,0,4.153216439826149,kQmjUnIstIk
5812,-38.618209612661225,-6.237051021730129,38.618209612661225,4,0.007264524005391502,0,6.1917418148599195,k@mjun@tI
5813,-45.25176801197528,-6.740359248251436,45.25176801197528,3,0.003976778979873036,0,6.713554329276197,k@mjut@bP
5814,-32.357491898784254,-5.696469655194919,32.357491898784254,3,0.0028436147199915854,0,5.680271090231422,kQmjut1t
5815,-67.16236287817006,-8.219557741996919,67.16236287817006,3,0.005902308012845597,0,8.171043380474282,kQmjut1SH
5816,-9.298202337525156,-3.0519656446724195,9.298202337525156,4,0.0017490975051777946,0,3.046627459177435,k@mjut@tIv
5817,-9.92859463051681,-3.153913882888753,9.92859463051681,4,0.0018676814579602727,0,3.1480233764096783,kQmjut1t@R
5818,-98.03799657293449,-9.933401185080436,98.03799657293449,2,0.0064299860020288905,0,9.869529554507832,k@mjut
5819,-53.643321577616284,-7.341485327633924,53.643321577616284,3,0.004714238648177897,0,7.306875813767363,k@mjut@R
5820,-86.0738005840749,-9.303895485236602,86.0738005840749,2,0.005645294194534984,0,9.251372258067235,kQmp{kt
5821,-198.71909708618736,-14.15444985355589,199.71909708618736,2,0.013098911070124442,1,14.039337391574072,k@mp{kt
5822,-27.007840775848226,-5.203085227265575,27.007840775848226,3,0.002373481041905987,0,5.19073580311924,k@mp{ktId
5823,-64.9346399777166,-8.081294348716485,64.9346399777166,3,0.005706533085307725,0,8.035178175143425,k@mp{ktlI
5824,-68.99846633554793,-8.331830679549995,68.99846633554793,3,0.00606366695979857,0,8.281309233143773,k@mp{ktnIs
5825,-96.36174024861799,-9.858231987392335,96.36174024861799,3,0.008468383886863344,0,9.774748694477342,k@mp{nj@n
5826,-10.641202824814059,-3.2653554746912956,10.641202824814059,4,0.0020017311559093415,0,3.2588191109024875,k@mp{nj@n@bP
5827,-9.45025860255052,-3.076863379313841,9.45025860255052,4,0.001777701016281136,0,3.0713936361574765,k@mp{nj@nSIp
5828,-7.05320229801081,-2.657550155931612,7.05320229801081,4,0.0013267874902202425,0,2.6540241516300895,k@mp{nj@nw1
5829,-31.74189691325966,-5.6418692925330465,31.74189691325966,3,0.002789515503406245,0,5.626131210673335,kVmp@nI
5830,-10.936686493534628,-3.0444112366026332,12.936686493534628,4,0.0024335377151118564,2,3.592381463464596,k@mp{r@tIv
5831,-61.00118493711676,-7.831345100177284,61.00118493711676,3,0.005360856396618047,0,7.789362383702875,kQmp@r@bP
5832,-23.830338076551524,-4.892611238328856,23.830338076551524,4,0.004482757350743326,0,4.870678849335908,kQmp@r@blI
5833,-3.008882559133624,-1.7361556512823084,3.008882559133624,5,0.0017761998578120566,0,1.7330718918613612,k@mp{r@tIvlI
5834,-29.906686542976924,-5.475901338860185,29.906686542976924,3,0.0026282350420051784,0,5.46150938307483,k@mp{rIsH
5835,-42.43169400803726,-6.526140650646885,42.43169400803726,3,0.003728947535639095,0,6.501805014550421,k@mp#tm@nt
5836,-26.10031039540003,-5.114715534145154,26.10031039540003,3,0.00229372619697689,0,5.1029837771344,kQmp#tmEntP
5837,-2.540162997512331,-1.5941698004920775,2.540162997512331,4,0.00047783352097673646,0,1.5934080527232737,kQmp#tmEntP2z
5838,-71.30271325791155,-8.405449450285396,72.30271325791155,2,0.004742094396137702,1,8.482915004085898,kVmp@s
5839,-111.91871134212037,-10.618206611803075,111.91871134212037,2,0.007340375899660285,0,10.54026498389218,k@mp{SH
5840,-14.4905061446479,-3.811838499346772,14.4905061446479,4,0.0027258288458705607,0,3.8014480800094526,k@mp{S@n@t
5841,-3.5532723327547724,-1.8869926372563437,3.5532723327547724,5,0.0020975633605400073,0,1.883034550638826,k@mp{S@n@tlI
5842,-2.83416543053861,-1.6889587255270817,2.83416543053861,6,0.006455957700543531,0,1.6780548794371148,k@mp{t@bIl@tI
5843,-81.50143811417507,-9.060320013551632,81.50143811417507,3,0.007162442931204418,0,8.99542598851612,k@mp{t@bP
5844,-37.60550929406959,-6.1541389981017565,37.60550929406959,4,0.007074023569238072,0,6.110604473780818,k@mp{t@blI
5845,-45.2363175482978,-6.73920386469655,45.2363175482978,3,0.003975421174821847,0,6.7124126909513935,k@mp{tr7t
5846,-97.8435431333248,-9.923481405204331,97.8435431333248,2,0.0064172324479126915,0,9.859800118334594,kQmp7R
5847,-153.43846949015693,-12.449831234068668,153.43846949015693,2,0.01006351869155617,0,12.3245421247379,k@mpEl
5848,-72.91809750216868,-8.566701797712025,72.91809750216868,3,0.0064081287900666735,0,8.511805269286189,k@mpElIN
5849,-19.312871674517904,-4.402645863485772,19.312871674517904,4,0.0036329705934006595,0,4.386651180530572,k@mpElINlI
5850,-20.034613579168646,-4.479949782008124,20.034613579168646,3,0.001760665575109293,0,4.472062088648723,k@mpEnd7s
5851,-8.98275434387108,-2.999659767036824,8.98275434387108,4,0.0016897581534746201,0,2.994591067487824,k@mpEnd7slI
5852,-14.858718137863049,-3.8572199894535717,14.858718137863049,3,0.0013058017521630238,0,3.852183224832865,k@mpEnd7m
5853,-30.632588381749112,-5.542136299859879,30.632588381749112,3,0.0026920281555276484,0,5.527216712898885,kQmpEns1t
5854,-36.11736781065971,-6.019333077539574,36.11736781065971,3,0.003174037069220468,0,6.000227491219479,kQmpEns1SH
5855,-1.01293403258555,-1.0067472785691098,1.01293403258555,5,0.0005979539743716353,0,1.0061452900327015,kQmpEns1t@rI
5856,-110.34768142569015,-10.495768713348175,111.34768142569015,2,0.007302923947379167,1,10.513539735813117,kQmp8R
5857,-104.93992228323059,-10.279454931415794,104.93992228323059,2,0.006882660345197782,0,10.208704934589091,k@mpit
5858,-62.63272764866004,-7.935954962749792,62.63272764866004,3,0.005504238302896567,0,7.892273575473761,kQmpIt@ns
5859,-17.31516420784821,-4.167942789890351,17.31516420784821,4,0.0032571791211151637,0,4.1543670536571184,kQmpIt@nsI
5860,-68.93827904252181,-8.328173803390568,68.93827904252181,3,0.006058377629187259,0,8.27771858152812,kQmpIt@nt
5861,-22.068777061151344,-4.707523237354673,22.068777061151344,4,0.004151387709020193,0,4.687980483247192,kQmpIt@ntlI
5862,-20.925201559100174,-4.57861905642981,20.925201559100174,3,0.0018389315018103676,0,4.570199289612151,kQmpItISH
5863,-41.384700948222545,-6.45828195851529,41.384700948222545,4,0.007784932458281141,0,6.408004669671712,k@mpEt@tIv
5864,-9.625471326084915,-3.111346449399742,9.625471326084915,5,0.0056820964144539046,0,3.0936674788954837,k@mpEt@tIvlI
5865,-4.009367103296345,-2.004714195309401,4.009367103296345,5,0.0023668046654641943,0,1.9999694283990204,k@mpEt@tIvnIs
5866,-9.451577840639791,-3.077078516440513,9.451577840639791,4,0.0017779491799548139,0,3.071607627215551,k@mpEtIt@R
5867,-39.20889060209608,-6.2725163009028675,39.20889060209608,3,0.003445723754468414,0,6.250902942484557,kQmpIl1SH
5868,-123.5333788184368,-11.15985840007163,123.5333788184368,2,0.008102143294971916,0,11.069439628162655,k@mp2l
5869,-45.94714271712566,-6.7921590366619915,45.94714271712566,3,0.004037889332729208,0,6.764733050141652,k@mp2l@R
5870,-51.6915228114693,-7.201900266614745,51.6915228114693,2,0.003390274992553899,0,7.177483844241975,k@mpl1sHs
5871,-31.19466892790875,-5.592890294065972,31.19466892790875,3,0.002741424459786339,0,5.577557807812918,k@mpl1sHsI
5872,-51.6915228114693,-7.201900266614745,51.6915228114693,2,0.003390274992553899,0,7.177483844241975,k@mpl1sHt
5873,-37.703295477496646,-6.150498945027698,37.703295477496646,3,0.0033134102713328626,0,6.130119818649421,k@mpl1sHtlI
5874,-193.98797808674246,-14.017414124568733,193.98797808674246,2,0.012723026043598247,0,13.839070199597945,k@mpl1n
5875,-30.853273339780536,-5.562118034931595,30.853273339780536,3,0.0027114222110713186,0,5.547036784551081,k@mpl1n@nt
5876,-56.77508583348601,-7.553792652922733,56.77508583348601,3,0.004989461800991828,0,7.516103293028363,k@mpl1n@R
5877,-44.642356051723795,-6.694638735807596,44.642356051723795,3,0.003923223134873345,0,6.6683741742396565,k@mpl1nIN
5878,-13.632655767758179,-3.696986072219807,13.632655767758179,4,0.0025644574431448793,0,3.6875053087697,k@mpl1nINlI
5879,-80.4672954626952,-8.994121489263929,80.4672954626952,2,0.0052775821776543065,0,8.94665427398853,k@mpl1nt
5880,-42.077744203430576,-6.498762848545055,42.077744203430576,3,0.0036978420075077403,0,6.474731450286874,k@mpl1z@ns
5881,-50.089718439971854,-7.093037815391256,50.089718439971854,3,0.004401943794707079,0,7.061814661594171,k@mpl1z@nt
5882,-14.053209543279483,-3.753725966859869,14.053209543279483,4,0.0026435683866214226,0,3.743802735561838,k@mpl1z@ntlI
5883,-44.179605787664414,-6.585890465917496,45.179605787664414,3,0.003970437278114458,1,6.708220553666565,kQmplIm@nt
5884,-37.439877867941206,-6.0489252793871495,38.439877867941206,3,0.0033781420043888922,1,6.189509067920649,kQmplImEnt
5885,-1.1104165862845212,-0.7648434277952023,2.1104165862845212,5,0.0012458185279129405,1,1.4518220931642116,kQmplImEnt@rI
5886,-215.40631325171185,-14.74781215191574,216.40631325171185,2,0.014193370056516812,1,14.605984334003779,k@mplit
5887,-93.8361537348187,-9.727096251662156,93.8361537348187,3,0.008246432352123974,0,9.646882410440226,k@mplitlI
5888,-88.37628840410838,-9.437586843915975,88.37628840410838,3,0.007766612918895191,0,9.364288760010822,k@mplitnIs
5889,-121.66352718935764,-11.07439167459954,121.66352718935764,2,0.007979505948013225,0,10.986023500361442,k@mpliSH
5890,-66.8401925991946,-8.133219440158221,67.8401925991946,2,0.004449412513884344,1,8.218171548300718,kQmplEks
5891,-47.666871820861324,-6.914937502268154,47.666871820861324,2,0.0031263115249466336,0,6.893319253460528,k@mplEkSH
5892,-10.194306172943621,-3.195918177331535,10.194306172943621,4,0.0019176648180857076,0,3.189789477481386,k@mplEks@tI
5893,-57.98680683711032,-7.634383944922734,57.98680683711032,3,0.005095949278241526,0,7.595479511568787,k@mpl2@ns
5894,-45.811394448082254,-6.782077469375691,45.811394448082254,3,0.004025959614033066,0,6.754773099384741,k@mpl2@nt
5895,-15.294679660563862,-3.9164794139677643,15.294679660563862,4,0.0028771030211745415,0,3.90521129921347,k@mpl2@ntlI
5896,-70.92290680112862,-8.447942162943635,70.92290680112862,3,0.006232789067679815,0,8.395287921386048,kQmplIk1t
5897,-16.694335293265738,-4.09230097201961,16.694335293265738,4,0.0031403941484698526,0,4.079449533993302,kQmplIk1tId
5898,-1.8228929361757515,-1.3508725485270636,1.8228929361757515,5,0.0010760879198203964,0,1.3494188908963765,kQmplIk1tIdlI
5899,-1.1271922833931947,-1.06204652424638,1.1271922833931947,5,0.0006654027646949201,0,1.061339835552912,kQmplIk1tIdnIs
5900,-66.56422808319978,-8.182658670765703,66.56422808319978,3,0.005849743218490182,0,8.134792218697172,kQmplIk1SH
5901,-5.96978533559944,-2.444687474632544,5.96978533559944,4,0.0011229844498870279,0,2.441942128613698,k@mplIs@tI
5902,-10.037692879551626,-3.1696301346420896,10.037692879551626,3,0.0008821243412911175,0,3.166834126747432,kQmplIm@nts
5903,-46.578265764632945,-6.8352757340068635,46.578265764632945,2,0.0030549134757416503,0,6.814394558056636,kQmplIn
5904,-153.85261065199575,-12.466792429677067,153.85261065199575,2,0.010090680832425772,0,12.340994006265095,k@mpl2
5905,-117.51536033820597,-10.882469310057228,117.51536033820597,2,0.00770744148607634,0,10.798593314625942,kQmp5
5906,-62.73452572769439,-7.880230387316455,63.73452572769439,3,0.005601065623314385,1,7.961001473848799,k@mp5n@nt
5907,-83.25617140860035,-9.149496566409228,83.25617140860035,2,0.0054604952717649605,0,9.099535783669321,k@mp$t
5908,-29.893691019008564,-5.47470833771878,29.893691019008564,3,0.0026270929799638424,0,5.460325769877409,k@mp$tm@nt
5909,-222.9947309882579,-15.043421955387677,222.9947309882579,2,0.014625482454794905,0,14.823404651519079,k@mp5z
5910,-105.39553902853362,-10.30190086303113,105.39553902853362,2,0.006912542731588747,0,10.230688533098839,k@mp5zd
5911,-26.375730315297755,-5.148519010590761,26.375730315297755,4,0.004961574551410413,0,5.12297424969036,k@mp5zIdlI
5912,-65.79986210931416,-8.135266893413505,65.79986210931416,3,0.005782569831207853,0,8.088224144506828,k@mp5z@R
5913,-38.023465658475374,-6.097260508137676,39.023465658475374,3,0.0034294283907615234,1,6.2361556649461765,kQmp@zIt
5914,-103.55526891086394,-10.22283400299628,103.55526891086394,3,0.00910055970743158,0,10.129800491772851,kQmp@zISH
5915,-15.123010862427268,-3.8943748787691805,15.123010862427268,4,0.0028448101697568224,0,3.8832961215092126,k@mpQzIt@R
5916,-25.29136120334106,-4.9367420112885165,26.29136120334106,2,0.0017243629043970001,1,5.123087482697901,kQmpQst
5917,-123.69886533496131,-11.182949074341074,123.69886533496131,3,0.010870802824058468,0,11.061381439962423,k@mp5Z@R
5918,-75.66043314036887,-8.719963103223993,75.66043314036887,2,0.004962316071382492,0,8.676691890175002,kQmpQt
5919,-93.02388880484992,-9.623180172467617,94.02388880484992,2,0.0061667140293074,1,9.666647318003642,kQmp6nd
5920,-100.84323674279824,-10.075447972441204,100.84323674279824,2,0.0066139723711417485,0,10.008809237924604,k@mp6nd
5921,-93.62523515343896,-9.716067350330036,93.62523515343896,3,0.008227896577330078,0,9.636124553033147,kQmprIhEnd
5922,-0.31636034775162264,-0.5633980672745103,0.31636034775162264,7,0.003330108923701291,0,0.5615218903430833,kQmprIhEns@bIl@tI
5923,-28.00481268669873,-5.3059517529171325,28.00481268669873,4,0.005268023454984712,0,5.277999874631749,kQmprIhEns@bP
5924,-92.38732997237057,-9.651091787924807,92.38732997237057,3,0.008119108003547813,0,9.572733531346492,kQmprIhEnSH
5925,-22.10963448819435,-4.6092584621547745,23.10963448819435,4,0.004347184817192315,1,4.796787741396987,kQmprIhEnsIv
5926,-7.059483137165252,-2.6625224046620626,7.059483137165252,5,0.004167345417452923,0,2.6514267541201284,kQmprIhEnsIvlI
5927,-5.9037453389975765,-2.434007475284288,5.9037453389975765,5,0.0034850916995263145,0,2.42552473603559,kQmprIhEnsIvnIs
5928,-45.91979334662861,-6.786641951426022,45.91979334662861,2,0.003011726460722018,0,6.766202442281466,kQmprEs
5929,-123.16894341689162,-11.14325065073669,123.16894341689162,2,0.008078241189538376,0,11.053232784344559,k@mprEs
5930,-1.0771049214345962,-1.0391121900616356,1.0771049214345962,6,0.002453541962265595,0,1.0365626846998177,k@mprEs@bIl@tI
5931,-41.6619030875463,-6.466451904955553,41.6619030875463,3,0.0036612973976224887,0,6.4427763014240895,k@mprEs@bP
5932,-158.03199994004152,-12.636737076302401,158.03199994004152,2,0.010364793070114876,0,12.505759911425079,k@mprESH
5933,-57.12496513200333,-7.577149291590043,57.12496513200333,3,0.005020209608225972,0,7.5391104139134395,k@mprEs@R
5934,-75.37898504222859,-8.703648631343935,75.37898504222859,2,0.004943856827062936,0,8.66061903863751,k@mpr2z
5935,-51.7961674390124,-7.145066735483001,52.7961674390124,3,0.00463978973890609,1,7.249220945941385,kQmpr@m2z
5936,-4.635272406456795,-2.1539075299189943,4.635272406456795,4,0.0008719474052778019,0,2.1520294358370724,kQmptQmIt@R
5937,-138.6814168200879,-11.830232177646883,138.6814168200879,2,0.009095652706767751,0,11.72262849431858,k@mpVlSH
5938,-103.32859985571787,-10.211537004695858,103.32859985571787,3,0.009080639762344482,0,10.118809715736365,k@mpVlsIv
5939,-40.1901023291761,-6.363667399999765,40.1901023291761,4,0.007560214885097084,0,6.31555670699848,k@mpVlsIvlI
5940,-35.38077108334822,-5.9680672263935115,35.38077108334822,4,0.006655525034489884,0,5.928346605560731,k@mpVlsIvnIs
5941,-2.5171663865142135,-1.5877381040799408,2.5171663865142135,5,0.0014859305705514838,0,1.585378835493059,k@mpVls@r@lI
5942,-15.244501612770856,-3.910031130857934,15.244501612770856,4,0.002867663960265398,0,3.8988184755004567,k@mpVls@rI
5943,-27.715036923011482,-5.269298560016391,27.715036923011482,2,0.0018177370579793718,0,5.259720360754292,k@mpVNkSH
5944,-23.16862634947935,-4.818287654115009,23.16862634947935,3,0.002036086330035974,0,4.808477204488284,kQmpjut1SH
5945,-83.1242199404494,-9.14220346420777,83.1242199404494,2,0.005451841013999436,0,9.092361624403274,k@mpjut
5946,-39.446105848991714,-6.291527972879246,39.446105848991714,3,0.0034665705113798855,0,6.2697179475369404,k@mpjut@R
5947,-6.965506457444753,-2.6409553710198073,6.965506457444753,4,0.0013102909062160935,0,2.6374949512134376,k@mpjut@r2z
5948,-131.22969006532603,-11.50517184193969,131.22969006532603,2,0.008606918742396932,0,11.406147762778799,kQmr1d
5949,-73.66287418481413,-8.61062389516477,73.66287418481413,3,0.00647358064722859,0,8.554882326956466,kQmr1dlI
5950,-56.87265519644942,-7.560313130318546,56.87265519644942,3,0.004998036312193464,0,7.52252641076166,kQmr1dSIp
5951,-68.21582548697813,-8.2960885849389,68.21582548697813,1,0.008852300218917484,0,8.222649118142286,kQmz
5952,-77.02931966086062,-8.55057657953984,82.02931966086062,1,0.0106448636985285,5,9.008669642837823,kQn
5953,-9.463849983390693,-3.0790791030310163,9.463849983390693,4,0.0017802577094414396,0,3.0735975487198655,k@nk{tIn1t
5954,-12.839081401831695,-3.587501237599342,12.839081401831695,4,0.00241517708838068,0,3.5788367868057542,k@nk{tIn1SH
5955,-106.53879309359176,-10.358014963479892,106.53879309359176,2,0.006987524961867368,0,10.28563807536718,kQNk1v
5956,-16.169932769842013,-4.027315197019505,16.169932769842013,4,0.0030417480755910485,0,4.015065118769172,kQnk{v@tI
5957,-121.7152551007529,-11.076764625425474,121.7152551007529,2,0.007982898609611917,0,10.988339936498168,k@nsil
5958,-51.23397386811925,-7.173959736013803,51.23397386811925,3,0.004502502317261557,0,7.1416589656784595,k@nsilm@nt
5959,-121.7152551007529,-11.076764625425474,121.7152551007529,2,0.007982898609611917,0,10.988339936498168,k@nsid
5960,-157.87937513106237,-12.630569542824398,157.87937513106237,2,0.010354782916709016,0,12.499782737094057,k@nsit
5961,-72.30117643883031,-8.530152955843423,72.30117643883031,3,0.006353913036192136,0,8.475953105776577,k@nsitId
5962,-32.984606644193036,-5.761123732428537,32.984606644193036,4,0.006204779278441128,0,5.725377231273029,k@nsitIdlI
5963,-20.425402592845504,-4.528154679673468,20.425402592845504,4,0.003842250299632337,0,4.510756375998712,k@nsitIdnIs
5964,-128.77546984261357,-11.412690115829,128.77546984261357,3,0.011316940842131433,0,11.283533376938584,k@nsiv@bP
5965,-43.51055380996269,-6.623414464202438,43.51055380996269,4,0.008184829535357917,0,6.569202945870916,k@nsiv@blI
5966,-211.18690339535283,-14.633972412781455,211.18690339535283,2,0.013851046330120865,0,14.431276582898306,k@nsiv
5967,-8.793636830505294,-2.8111466485644456,9.793636830505294,3,0.000860676406582766,1,3.1281316593696373,kQns@ntr1t
5968,-1.7111324055286539,-1.3083131766025107,1.7111324055286539,4,0.0003218834472401531,0,1.3078920522471562,kQns@ntr1tId
5969,-10.357259793111727,-3.219735337744263,10.357259793111727,3,0.0009102082602260063,0,3.2168047080441067,kQns@ntr1SH
5970,-10.41260771243028,-3.2283346679654583,10.41260771243028,3,0.0009150723009429897,0,3.2253805083326292,k@nsEntrIk
5971,-13.533352247876929,-3.680404220345211,13.533352247876929,2,0.0008876075456074591,0,3.6771374657883475,kQnsEpt
5972,-143.6980185247984,-12.044302013013398,143.6980185247984,2,0.009424674921282771,0,11.930788381886996,k@nsEpSH
5973,-60.551086425471134,-7.8022445967041545,60.551086425471134,3,0.005321301206210663,0,7.760726503120562,k@nsEpJ9l
5974,-20.040901540384677,-4.485168900599767,20.040901540384677,4,0.0037699212829918507,0,4.468260166903583,k@nsEpJ9l2z
5975,-23.467850912767307,-4.85509121938809,23.467850912767307,4,0.00441456939668309,0,4.8336580822728745,k@nsEpJ9lI
5976,-180.05996298367216,-13.461703653738638,181.05996298367216,2,0.011875120547233697,1,13.375718825430033,k@ns3n
5977,-163.5617515585437,-12.858280681662587,163.5617515585437,2,0.010727471080116987,0,12.720343847510026,k@ns3nd
5978,-42.34588104356263,-6.53344518073777,42.34588104356263,4,0.007965741355071977,0,6.481401446270472,k@ns3nIdlI
5979,-98.8788475484472,-9.987271694859508,98.8788475484472,3,0.008689590258234221,0,9.90048639603352,k@ns3nIN
5980,-62.559842520916625,-7.925754781866522,62.559842520916625,2,0.004103091921093764,0,7.8932346814524745,kQns@t
5981,-161.81099639308397,-12.788536233886553,161.81099639308397,2,0.010612644873947922,0,12.652816040378697,k@ns3t
5982,-64.18933487597197,-8.034518238277002,64.18933487597197,3,0.005641034790049386,0,7.989195241373594,k@ns3tId
5983,-16.090268709667733,-4.017352111094911,16.090268709667733,4,0.003026762360735089,0,4.005192540935229,k@ns3tIdlI
5984,-12.135810654599275,-3.4876322472704913,12.135810654599275,4,0.002282883870315891,0,3.4796703878676043,kQns@tg5@R
5985,-5.502560008646293,-2.159177676129213,6.502560008646293,4,0.0012232054192336894,1,2.548451695050315,kQns@tin@
5986,-9.845513172011643,-3.1406657601386727,9.845513172011643,4,0.0018520528916500455,0,3.1348490810359024,kQns@tm#st@R
5987,-58.24236297360034,-7.651274719347815,58.24236297360034,3,0.005118407854257874,0,7.61211237472922,k@nJ8t5
5988,-110.43413065047359,-10.547029990634568,110.43413065047359,2,0.0072430071916097325,0,10.470637776562278,k@nsESH
5989,-12.945691805298173,-3.6024012164831922,12.945691805298173,4,0.002435231716572267,0,3.593628534784994,k@nsES@n8R
5990,-20.901803361680567,-4.576053760778912,20.901803361680567,3,0.0018368752405027301,0,4.567648120926528,k@nsEsIv
5991,-68.29778893019595,-8.30111563444833,68.29778893019595,1,0.00886293653389514,0,8.22754337341969,kQnJ
5992,-17.611937332873897,-4.203626973188922,17.611937332873897,4,0.0033130055178468582,0,4.189700333831778,kQNkQl@_I
5993,-63.63717117895291,-7.999691507483327,63.63717117895291,3,0.0055925099902410505,0,7.95495315280888,kQnsI8Z
